source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_16494650,EPI_ISL_16698166,1,Japan,Chongqing,2023-01-01,2022-11-27
EPI_ISL_17826602,EPI_ISL_16327391,0,Australia,Shanghai,2022-12-04,2022-11-27
EPI_ISL_14944140,EPI_ISL_16327327,1,USA,Shanghai,2022-09-05,2022-11-27
EPI_ISL_15962527,EPI_ISL_16327367,0,Luxembourg,Shanghai,2022-11-12,2022-11-27
EPI_ISL_16188678,EPI_ISL_16327346,1,USA,Shanghai,2022-11-20,2022-11-27
EPI_ISL_15905872,EPI_ISL_16327339,0,South Korea,Shanghai,2022-11-07,2022-11-27
EPI_ISL_16413603,EPI_ISL_16698257,0,South Korea,Chongqing,2022-12-18,2022-11-27
EPI_ISL_16259483,EPI_ISL_16698168,1,Singapore,Chongqing,2022-12-17,2022-11-27
EPI_ISL_15786571,EPI_ISL_16357588,0,Israel,Beijing,2022-11-09,2022-11-28
EPI_ISL_15927434,EPI_ISL_16327371,0,Israel,Shanghai,2022-11-17,2022-11-28
EPI_ISL_16093532,EPI_ISL_16327349,0,Japan,Shanghai,2022-11-24,2022-11-28
EPI_ISL_16875558,EPI_ISL_16327365,0,Canada,Shanghai,2023-01-17,2022-11-28
EPI_ISL_16875558,EPI_ISL_16327366,0,Canada,Shanghai,2023-01-17,2022-11-28
EPI_ISL_17581377,EPI_ISL_16327369,2,Hong Kong,Shanghai,2022-10-10,2022-11-28
EPI_ISL_15737304,EPI_ISL_16327374,1,Brazil,Shanghai,2022-10-21,2022-11-28
EPI_ISL_16413603,EPI_ISL_16327415,1,South Korea,Shanghai,2022-12-18,2022-11-28
EPI_ISL_17767270,EPI_ISL_16327389,1,Jamaica,Shanghai,2022-09-16,2022-11-28
EPI_ISL_16448056,EPI_ISL_18070582,0,Australia,Shandong,2022-12-20,2022-11-28
EPI_ISL_16506509,EPI_ISL_16698248,1,South Korea,Chongqing,2023-01-04,2022-11-29
EPI_ISL_16259483,EPI_ISL_16698254,3,Singapore,Chongqing,2022-12-17,2022-11-29
EPI_ISL_15680567,EPI_ISL_16327361,1,Hong Kong,Shanghai,2022-08-29,2022-11-29
EPI_ISL_15877973,EPI_ISL_16327464,0,USA,Shanghai,2022-09-27,2022-11-29
EPI_ISL_16557435,EPI_ISL_16327457,2,Austria,Shanghai,2022-08-01,2022-11-29
EPI_ISL_15219994,EPI_ISL_16327432,0,USA,Shanghai,2022-09-18,2022-11-29
EPI_ISL_16198465,EPI_ISL_16327419,0,Croatia,Shanghai,2022-11-21,2022-11-29
EPI_ISL_15906771,EPI_ISL_16327422,1,South Korea,Shanghai,2022-11-04,2022-11-29
EPI_ISL_14536358,EPI_ISL_16327387,1,Australia,Shanghai,2022-08-06,2022-11-29
EPI_ISL_16506509,EPI_ISL_16723096,4,South Korea,Qinghai,2023-01-04,2022-11-30
EPI_ISL_16554787,EPI_ISL_16327381,2,Austria,Shanghai,2022-12-05,2022-11-30
EPI_ISL_15065999,EPI_ISL_16327435,2,USA,Shanghai,2022-09-07,2022-11-30
EPI_ISL_16320820,EPI_ISL_16327424,1,USA,Shanghai,2022-12-11,2022-11-30
EPI_ISL_16449814,EPI_ISL_17088733,0,USA,Guangxi,2022-12-29,2022-11-30
EPI_ISL_16040547,EPI_ISL_16327484,0,USA,Shanghai,2022-11-21,2022-11-30
EPI_ISL_16456571,EPI_ISL_16604345,1,Japan,Shandong,2022-12-30,2022-11-30
EPI_ISL_17826602,EPI_ISL_16327463,0,Australia,Shanghai,2022-12-04,2022-11-30
EPI_ISL_16259483,EPI_ISL_16698255,2,Singapore,Chongqing,2022-12-17,2022-11-30
EPI_ISL_17518315,EPI_ISL_16327466,0,Germany,Shanghai,2023-01-23,2022-12-01
EPI_ISL_15487432,EPI_ISL_16327477,0,Israel,Shanghai,2022-10-07,2022-12-01
EPI_ISL_14919578,EPI_ISL_16327506,1,United Kingdom,Shanghai,2022-08-26,2022-12-01
EPI_ISL_16191811,EPI_ISL_16711947,0,Singapore,Guangdong,2022-12-09,2022-12-01
EPI_ISL_16514168,EPI_ISL_16711946,2,South Korea,Guangdong,2022-12-30,2022-12-01
EPI_ISL_17581714,EPI_ISL_16712009,3,Hong Kong,Guangdong,2022-12-23,2022-12-01
EPI_ISL_15719958,EPI_ISL_16327451,1,Canada,Shanghai,2022-10-24,2022-12-01
EPI_ISL_15925727,EPI_ISL_16327450,1,Japan,Shanghai,2022-11-04,2022-12-01
EPI_ISL_14944140,EPI_ISL_16327437,2,USA,Shanghai,2022-09-05,2022-12-01
EPI_ISL_16630485,EPI_ISL_16327404,1,Canada,Shanghai,2023-01-10,2022-12-01
EPI_ISL_16448047,EPI_ISL_16634480,1,Australia,Shanghai,2022-12-19,2022-12-01
EPI_ISL_16413603,EPI_ISL_16634458,1,South Korea,Shanghai,2022-12-18,2022-12-01
EPI_ISL_16259483,EPI_ISL_16634568,1,Singapore,Shanghai,2022-12-17,2022-12-02
EPI_ISL_16514175,EPI_ISL_16614016,2,South Korea,Jilin,2022-12-31,2022-12-02
EPI_ISL_16413618,EPI_ISL_16614018,0,South Korea,Jilin,2022-12-19,2022-12-02
EPI_ISL_17581714,EPI_ISL_16711993,3,Hong Kong,Guangdong,2022-12-23,2022-12-02
EPI_ISL_14512818,EPI_ISL_16327502,7,Denmark,Shanghai,2022-08-11,2022-12-02
EPI_ISL_15647957,EPI_ISL_16327485,0,France,Shanghai,2022-09-12,2022-12-03
EPI_ISL_16506509,EPI_ISL_16635261,1,South Korea,Neimenggu,2023-01-04,2022-12-03
EPI_ISL_16413603,EPI_ISL_16723104,3,South Korea,Qinghai,2022-12-18,2022-12-03
EPI_ISL_16259483,EPI_ISL_16641619,1,Singapore,Yunnan,2022-12-17,2022-12-03
EPI_ISL_16494649,EPI_ISL_16634655,0,Japan,Shanghai,2023-01-01,2022-12-03
EPI_ISL_16413603,EPI_ISL_16634676,3,South Korea,Shanghai,2022-12-18,2022-12-03
EPI_ISL_15971041,EPI_ISL_16327503,2,Iceland,Shanghai,2022-11-25,2022-12-03
EPI_ISL_16179866,EPI_ISL_16327498,1,Spain,Shanghai,2022-11-28,2022-12-03
EPI_ISL_16401377,EPI_ISL_16327496,1,Reunion,Shanghai,2022-11-22,2022-12-03
EPI_ISL_16506792,EPI_ISL_16634638,0,South Korea,Shanghai,2022-12-24,2022-12-03
EPI_ISL_16028479,EPI_ISL_16327469,1,United Kingdom,Shanghai,2022-11-08,2022-12-04
EPI_ISL_15709012,EPI_ISL_16327467,1,USA,Shanghai,2022-10-16,2022-12-04
EPI_ISL_15535248,EPI_ISL_16327460,3,Indonesia,Shanghai,2022-10-20,2022-12-04
EPI_ISL_17151547,EPI_ISL_16327454,0,USA,Shanghai,2022-10-19,2022-12-04
EPI_ISL_15141690,EPI_ISL_16327452,2,France,Shanghai,2022-05-16,2022-12-04
EPI_ISL_16312858,EPI_ISL_16327453,0,USA,Shanghai,2022-11-26,2022-12-04
EPI_ISL_16036918,EPI_ISL_16327501,2,USA,Shanghai,2022-11-16,2022-12-04
EPI_ISL_15912810,EPI_ISL_16327490,2,Belgium,Shanghai,2022-10-25,2022-12-04
EPI_ISL_15219994,EPI_ISL_16327504,0,USA,Shanghai,2022-09-18,2022-12-04
EPI_ISL_15933881,EPI_ISL_16327505,1,Finland,Shanghai,2022-11-12,2022-12-04
EPI_ISL_15832066,EPI_ISL_16327493,2,Singapore,Shanghai,2022-11-11,2022-12-05
EPI_ISL_16056434,EPI_ISL_16327487,1,France,Shanghai,2022-11-21,2022-12-05
EPI_ISL_15051293,EPI_ISL_16327442,1,Canada,Shanghai,2022-08-17,2022-12-05
EPI_ISL_15841988,EPI_ISL_16327512,1,USA,Shanghai,2022-11-05,2022-12-05
EPI_ISL_15315744,EPI_ISL_16327511,0,Netherlands,Shanghai,2022-09-28,2022-12-05
EPI_ISL_16228975,EPI_ISL_16327523,3,USA,Shanghai,2022-11-12,2022-12-05
EPI_ISL_15688661,EPI_ISL_16327499,1,USA,Shanghai,2022-10-19,2022-12-05
EPI_ISL_15105348,EPI_ISL_16910775,2,Netherlands,Heilongjiang,2022-09-15,2022-12-06
EPI_ISL_16413603,EPI_ISL_16635586,1,South Korea,Zhejiang,2022-12-18,2022-12-06
EPI_ISL_16259483,EPI_ISL_16635438,1,Singapore,Zhejiang,2022-12-17,2022-12-06
EPI_ISL_16506792,EPI_ISL_16635441,1,South Korea,Zhejiang,2022-12-24,2022-12-06
EPI_ISL_16386874,EPI_ISL_16635588,2,USA,Zhejiang,2022-12-20,2022-12-07
EPI_ISL_13564031,EPI_ISL_16327497,4,USA,Shanghai,2022-06-16,2022-12-07
EPI_ISL_16188897,EPI_ISL_16327522,2,USA,Shanghai,2022-11-21,2022-12-07
EPI_ISL_16413603,EPI_ISL_16633888,3,South Korea,Anhui,2022-12-18,2022-12-07
EPI_ISL_16259483,EPI_ISL_16635132,1,Singapore,Liaoning,2022-12-17,2022-12-07
EPI_ISL_17545996,EPI_ISL_16711868,4,USA,Guangdong,2022-11-27,2022-12-07
EPI_ISL_16074489,EPI_ISL_16327569,3,United Kingdom,Shanghai,2022-11-24,2022-12-08
EPI_ISL_16259483,EPI_ISL_16698287,1,Singapore,Chongqing,2022-12-17,2022-12-08
EPI_ISL_15971444,EPI_ISL_16327439,0,Denmark,Shanghai,2022-11-23,2022-12-08
EPI_ISL_15520597,EPI_ISL_16327543,3,Germany,Shanghai,2022-10-11,2022-12-08
EPI_ISL_15733822,EPI_ISL_16327669,2,South Korea,Shanghai,2022-10-23,2022-12-09
EPI_ISL_15738302,EPI_ISL_16327666,4,Malaysia,Shanghai,2022-03-11,2022-12-09
EPI_ISL_16717470,EPI_ISL_16127650,2,Japan,Jiangsu,2022-12-08,2022-12-09
EPI_ISL_15250418,EPI_ISL_16327567,0,Australia,Shanghai,2022-09-24,2022-12-09
EPI_ISL_16895533,EPI_ISL_16327536,0,USA,Shanghai,2022-10-28,2022-12-09
EPI_ISL_15741127,EPI_ISL_16327547,0,United Kingdom,Shanghai,2022-10-21,2022-12-09
EPI_ISL_17391575,EPI_ISL_16327546,1,Greece,Shanghai,2022-12-07,2022-12-09
EPI_ISL_15788660,EPI_ISL_16327542,0,Reunion,Shanghai,2022-10-20,2022-12-09
EPI_ISL_16880511,EPI_ISL_16127654,2,Japan,Jiangsu,2023-01-11,2022-12-09
EPI_ISL_16568869,EPI_ISL_16306931,1,South Korea,Sichuan,2023-01-09,2022-12-09
EPI_ISL_16259483,EPI_ISL_16635546,1,Singapore,Zhejiang,2022-12-17,2022-12-09
EPI_ISL_15385914,EPI_ISL_16327438,0,United Kingdom,Shanghai,2022-10-04,2022-12-09
EPI_ISL_16259483,EPI_ISL_16350902,3,Singapore,Beijing,2022-12-17,2022-12-09
EPI_ISL_17825775,EPI_ISL_16761884,2,Australia,Anhui,2022-12-24,2022-12-09
EPI_ISL_15823957,EPI_ISL_16327592,1,USA,Shanghai,2022-11-03,2022-12-10
EPI_ISL_15128001,EPI_ISL_16327558,0,United Kingdom,Shanghai,2022-09-21,2022-12-10
EPI_ISL_15025556,EPI_ISL_17489652,3,USA,Fujian,2022-09-06,2022-12-10
EPI_ISL_16056429,EPI_ISL_16327591,0,France,Shanghai,2022-11-21,2022-12-10
EPI_ISL_16355482,EPI_ISL_16327565,2,Spain,Shanghai,2022-11-24,2022-12-10
EPI_ISL_16050302,EPI_ISL_16327579,1,New Zealand,Shanghai,2022-11-25,2022-12-10
EPI_ISL_15697395,EPI_ISL_16327529,4,United Kingdom,Shanghai,2022-10-20,2022-12-10
EPI_ISL_16208231,EPI_ISL_16327630,3,Italy,Shanghai,2022-11-28,2022-12-10
EPI_ISL_15999851,EPI_ISL_16327568,1,Japan,Shanghai,2022-10-31,2022-12-10
EPI_ISL_15788660,EPI_ISL_16327541,0,Reunion,Shanghai,2022-10-20,2022-12-10
EPI_ISL_15603706,EPI_ISL_16327626,2,Brazil,Shanghai,2022-09-08,2022-12-10
EPI_ISL_16259483,EPI_ISL_17088750,1,Singapore,Guangxi,2022-12-17,2022-12-11
EPI_ISL_16244393,EPI_ISL_16327604,2,Spain,Shanghai,2022-11-16,2022-12-11
EPI_ISL_16259483,EPI_ISL_16698288,1,Singapore,Chongqing,2022-12-17,2022-12-11
EPI_ISL_16259483,EPI_ISL_16635500,1,Singapore,Zhejiang,2022-12-17,2022-12-11
EPI_ISL_16719956,EPI_ISL_16910776,0,Japan,Heilongjiang,2022-12-27,2022-12-11
EPI_ISL_16415785,EPI_ISL_16327597,4,USA,Shanghai,2022-12-15,2022-12-11
EPI_ISL_16278116,EPI_ISL_16327576,1,United Kingdom,Shanghai,2022-12-14,2022-12-11
EPI_ISL_15461990,EPI_ISL_16327575,2,USA,Shanghai,2022-10-04,2022-12-11
EPI_ISL_15847278,EPI_ISL_16327650,1,USA,Shanghai,2022-11-07,2022-12-11
EPI_ISL_15306847,EPI_ISL_16634739,1,USA,Shanghai,2022-09-27,2022-12-12
EPI_ISL_15622465,EPI_ISL_16327658,2,USA,Shanghai,2022-10-12,2022-12-12
EPI_ISL_15534739,EPI_ISL_16327657,0,South Korea,Shanghai,2022-10-09,2022-12-12
EPI_ISL_15837056,EPI_ISL_16327603,2,United Kingdom,Shanghai,2022-11-09,2022-12-12
EPI_ISL_16022926,EPI_ISL_16327584,5,USA,Shanghai,2022-08-17,2022-12-12
EPI_ISL_16958882,EPI_ISL_16327580,0,USA,Shanghai,2023-01-16,2022-12-12
EPI_ISL_15970738,EPI_ISL_16327559,0,France,Shanghai,2022-11-07,2022-12-12
EPI_ISL_15889278,EPI_ISL_16327554,0,Canada,Shanghai,2022-11-07,2022-12-13
EPI_ISL_16456571,EPI_ISL_16604402,2,Japan,Shandong,2022-12-30,2022-12-13
EPI_ISL_15495247,EPI_ISL_16327586,2,United Kingdom,Shanghai,2022-10-11,2022-12-13
EPI_ISL_16494623,EPI_ISL_16604403,0,Japan,Shandong,2023-01-01,2022-12-13
EPI_ISL_17698678,EPI_ISL_16327599,1,South Korea,Shanghai,2022-12-07,2022-12-13
EPI_ISL_16413603,EPI_ISL_16604396,6,South Korea,Shandong,2022-12-18,2022-12-13
EPI_ISL_15443346,EPI_ISL_16350922,1,Germany,Beijing,2022-09-29,2022-12-13
EPI_ISL_16704597,EPI_ISL_16713320,0,USA,Jilin,2022-12-22,2022-12-13
EPI_ISL_16971624,EPI_ISL_16713321,0,Japan,Jilin,2022-01-23,2022-12-13
EPI_ISL_16191386,EPI_ISL_16327620,0,Belgium,Shanghai,2022-11-14,2022-12-13
EPI_ISL_14137460,EPI_ISL_16327615,3,Germany,Shanghai,2022-06-09,2022-12-13
EPI_ISL_15432979,EPI_ISL_16327607,0,Czech Republic,Shanghai,2022-09-22,2022-12-13
EPI_ISL_16413603,EPI_ISL_16635652,3,South Korea,Zhejiang,2022-12-18,2022-12-13
EPI_ISL_16259475,EPI_ISL_16634779,0,Singapore,Shanghai,2022-12-16,2022-12-14
EPI_ISL_16506509,EPI_ISL_16634792,7,South Korea,Shanghai,2023-01-04,2022-12-14
EPI_ISL_13498671,EPI_ISL_16327628,0,United Kingdom,Shanghai,2022-06-21,2022-12-14
EPI_ISL_16671334,EPI_ISL_16327674,4,USA,Shanghai,2022-11-02,2022-12-14
EPI_ISL_16259483,EPI_ISL_16617314,3,Singapore,Hubei,2022-12-17,2022-12-14
EPI_ISL_15944472,EPI_ISL_16327656,1,USA,Shanghai,2022-11-10,2022-12-14
EPI_ISL_16014893,EPI_ISL_16327673,2,USA,Shanghai,2022-10-30,2022-12-14
EPI_ISL_16598317,EPI_ISL_16327685,2,Germany,Shanghai,2022-12-05,2022-12-14
EPI_ISL_16413603,EPI_ISL_16617192,1,South Korea,Hubei,2022-12-18,2022-12-14
EPI_ISL_15633159,EPI_ISL_16327682,1,Denmark,Shanghai,2022-10-24,2022-12-14
EPI_ISL_15468773,EPI_ISL_16327577,0,United Kingdom,Shanghai,2022-10-13,2022-12-14
EPI_ISL_13236922,EPI_ISL_16327614,2,Germany,Shanghai,2022-05-10,2022-12-14
EPI_ISL_16153502,EPI_ISL_16327611,0,Germany,Shanghai,2022-11-16,2022-12-14
EPI_ISL_15834081,EPI_ISL_16327643,1,Japan,Shanghai,2022-10-03,2022-12-14
EPI_ISL_15680631,EPI_ISL_16327648,5,Hong Kong,Shanghai,2022-09-02,2022-12-14
EPI_ISL_16050302,EPI_ISL_16327651,1,New Zealand,Shanghai,2022-11-25,2022-12-14
EPI_ISL_12472146,EPI_ISL_16327652,0,Austria,Shanghai,2022-04-26,2022-12-14
EPI_ISL_16416706,EPI_ISL_16327653,0,USA,Shanghai,2022-12-24,2022-12-14
EPI_ISL_16202301,EPI_ISL_16327665,0,Netherlands,Shanghai,2022-11-25,2022-12-14
EPI_ISL_16259483,EPI_ISL_16597025,1,Singapore,Jiangxi,2022-12-17,2022-12-15
EPI_ISL_13260954,EPI_ISL_16910784,4,USA,Heilongjiang,2022-05-31,2022-12-15
EPI_ISL_15933120,EPI_ISL_16327672,0,Sweden,Shanghai,2022-11-14,2022-12-15
EPI_ISL_15704623,EPI_ISL_16327668,6,USA,Shanghai,2022-10-23,2022-12-15
EPI_ISL_15310522,EPI_ISL_16327671,1,France,Shanghai,2022-09-26,2022-12-15
EPI_ISL_16259483,EPI_ISL_16636022,3,Singapore,Xinjiang,2022-12-17,2022-12-15
EPI_ISL_17581111,EPI_ISL_16327644,3,Hong Kong,Shanghai,2022-12-05,2022-12-15
EPI_ISL_17581511,EPI_ISL_16327635,2,Hong Kong,Shanghai,2022-11-01,2022-12-15
EPI_ISL_16161700,EPI_ISL_16327675,1,USA,Shanghai,2022-11-07,2022-12-15
EPI_ISL_16260642,EPI_ISL_16635566,1,Ireland,Zhejiang,2022-11-02,2022-12-15
EPI_ISL_15910623,EPI_ISL_16713322,2,Japan,Jilin,2022-11-01,2022-12-15
EPI_ISL_16413603,EPI_ISL_16327663,2,South Korea,Shanghai,2022-12-18,2022-12-16
EPI_ISL_15105050,EPI_ISL_16327679,5,Russia,Shanghai,2022-08-24,2022-12-16
EPI_ISL_15359016,EPI_ISL_16327678,2,South Korea,Shanghai,2022-09-23,2022-12-16
EPI_ISL_16413603,EPI_ISL_16635131,4,South Korea,Liaoning,2022-12-18,2022-12-16
EPI_ISL_16308151,EPI_ISL_16598326,1,USA,Heilongjiang,2022-12-14,2022-12-16
EPI_ISL_16086841,EPI_ISL_16327659,0,Canada,Shanghai,2022-11-01,2022-12-16
EPI_ISL_16751198,EPI_ISL_16327637,3,Spain,Shanghai,2023-01-05,2022-12-16
EPI_ISL_16259483,EPI_ISL_17563625,3,Singapore,Sichuan,2022-12-17,2022-12-17
EPI_ISL_16413603,EPI_ISL_16306914,1,South Korea,Sichuan,2022-12-18,2022-12-17
EPI_ISL_16259483,EPI_ISL_16306915,1,Singapore,Sichuan,2022-12-17,2022-12-17
EPI_ISL_16413603,EPI_ISL_16306916,1,South Korea,Sichuan,2022-12-18,2022-12-17
EPI_ISL_16506494,EPI_ISL_16334606,3,South Korea,Fujian,2022-12-29,2022-12-17
EPI_ISL_16502210,EPI_ISL_16327686,6,Japan,Shanghai,2022-11-17,2022-12-17
EPI_ISL_17074421,EPI_ISL_16327587,1,USA,Shanghai,2022-12-09,2022-12-17
EPI_ISL_15731190,EPI_ISL_16327588,0,Canada,Shanghai,2022-10-20,2022-12-17
EPI_ISL_16413603,EPI_ISL_16711969,2,South Korea,Guangdong,2022-12-18,2022-12-18
EPI_ISL_16259483,EPI_ISL_16635568,1,Singapore,Zhejiang,2022-12-17,2022-12-18
EPI_ISL_15835347,EPI_ISL_16327667,0,Japan,Shanghai,2022-10-03,2022-12-18
EPI_ISL_13341923,EPI_ISL_16327640,3,Denmark,Shanghai,2022-06-11,2022-12-18
EPI_ISL_16259483,EPI_ISL_16635655,1,Singapore,Zhejiang,2022-12-17,2022-12-18
EPI_ISL_16259483,EPI_ISL_16635663,2,Singapore,Zhejiang,2022-12-17,2022-12-18
EPI_ISL_16715909,EPI_ISL_16713324,1,South Korea,Jilin,2023-01-08,2022-12-18
EPI_ISL_15999911,EPI_ISL_16910788,1,Japan,Heilongjiang,2022-10-29,2022-12-18
EPI_ISL_15910059,EPI_ISL_16910786,2,Japan,Heilongjiang,2022-10-26,2022-12-18
EPI_ISL_16413603,EPI_ISL_16711729,3,South Korea,Guangdong,2022-12-18,2022-12-19
EPI_ISL_13386286,EPI_ISL_16327647,2,Germany,Shanghai,2022-06-07,2022-12-19
EPI_ISL_16413603,EPI_ISL_17088701,1,South Korea,Guangxi,2022-12-18,2022-12-19
EPI_ISL_15647068,EPI_ISL_16635529,2,Germany,Zhejiang,2022-10-20,2022-12-19
EPI_ISL_16259483,EPI_ISL_16635520,2,Singapore,Zhejiang,2022-12-17,2022-12-19
EPI_ISL_16506666,EPI_ISL_16283965,1,South Korea,Fujian,2022-12-23,2022-12-19
EPI_ISL_16522218,EPI_ISL_16635407,0,Japan,Zhejiang,2023-01-04,2022-12-19
EPI_ISL_15231558,EPI_ISL_16327572,1,Malaysia,Shanghai,2022-09-12,2022-12-19
EPI_ISL_16114398,EPI_ISL_16635649,1,Sweden,Zhejiang,2022-11-23,2022-12-19
EPI_ISL_16413603,EPI_ISL_16673461,1,South Korea,Henan,2022-12-18,2022-12-19
EPI_ISL_16413603,EPI_ISL_16673455,1,South Korea,Henan,2022-12-18,2022-12-19
EPI_ISL_16448047,EPI_ISL_16673460,2,Australia,Henan,2022-12-19,2022-12-19
EPI_ISL_16413603,EPI_ISL_16634771,3,South Korea,Shanghai,2022-12-18,2022-12-19
EPI_ISL_16413603,EPI_ISL_16468061,4,South Korea,Beijing,2022-12-18,2022-12-19
EPI_ISL_15443346,EPI_ISL_16520424,1,Germany,Beijing,2022-09-29,2022-12-19
EPI_ISL_16413603,EPI_ISL_16910725,3,South Korea,Anhui,2022-12-18,2022-12-19
EPI_ISL_16448047,EPI_ISL_16608452,3,Australia,Henan,2022-12-19,2022-12-19
EPI_ISL_16449814,EPI_ISL_17487818,2,USA,Hubei,2022-12-29,2022-12-19
EPI_ISL_16925913,EPI_ISL_16910789,4,USA,Heilongjiang,2023-01-27,2022-12-19
EPI_ISL_16259427,EPI_ISL_16481871,0,Singapore,Tianjin,2022-12-17,2022-12-19
EPI_ISL_16273578,EPI_ISL_16481867,1,Australia,Tianjin,2022-12-12,2022-12-20
EPI_ISL_16413603,EPI_ISL_17088682,1,South Korea,Guangxi,2022-12-18,2022-12-20
EPI_ISL_16259483,EPI_ISL_17032010,1,Singapore,Hubei,2022-12-17,2022-12-20
EPI_ISL_16154680,EPI_ISL_16327688,0,Germany,Shanghai,2022-11-28,2022-12-20
EPI_ISL_16260642,EPI_ISL_16350931,2,Ireland,Beijing,2022-11-02,2022-12-20
EPI_ISL_16669725,EPI_ISL_16711907,2,USA,Guangdong,2022-12-31,2022-12-20
EPI_ISL_16259483,EPI_ISL_16436284,1,Singapore,Sichuan,2022-12-17,2022-12-20
EPI_ISL_16260642,EPI_ISL_16350943,2,Ireland,Beijing,2022-11-02,2022-12-20
EPI_ISL_16413603,EPI_ISL_16937136,1,South Korea,Shanxi,2022-12-18,2022-12-20
EPI_ISL_16259483,EPI_ISL_16598605,1,Singapore,Sichuan,2022-12-17,2022-12-21
EPI_ISL_16413603,EPI_ISL_16436268,2,South Korea,Sichuan,2022-12-18,2022-12-21
EPI_ISL_14149323,EPI_ISL_16598682,1,Italy,Hunan,2022-05-19,2022-12-21
EPI_ISL_16259483,EPI_ISL_16390368,3,Singapore,Hunan,2022-12-17,2022-12-21
EPI_ISL_15047307,EPI_ISL_16327660,7,Malaysia,Shanghai,2022-07-19,2022-12-21
EPI_ISL_16413603,EPI_ISL_16598604,1,South Korea,Sichuan,2022-12-18,2022-12-21
EPI_ISL_16448047,EPI_ISL_16608445,0,Australia,Henan,2022-12-19,2022-12-21
EPI_ISL_16506494,EPI_ISL_16635357,4,South Korea,Zhejiang,2022-12-29,2022-12-21
EPI_ISL_16413603,EPI_ISL_16608438,1,South Korea,Henan,2022-12-18,2022-12-21
EPI_ISL_16413603,EPI_ISL_16608435,1,South Korea,Henan,2022-12-18,2022-12-21
EPI_ISL_16506509,EPI_ISL_16636043,5,South Korea,Xinjiang,2023-01-04,2022-12-21
EPI_ISL_16506509,EPI_ISL_16636025,1,South Korea,Xinjiang,2023-01-04,2022-12-21
EPI_ISL_16506509,EPI_ISL_16636054,2,South Korea,Xinjiang,2023-01-04,2022-12-21
EPI_ISL_16514020,EPI_ISL_16608429,0,South Korea,Henan,2022-12-26,2022-12-21
EPI_ISL_16413603,EPI_ISL_16604807,3,South Korea,Shandong,2022-12-18,2022-12-21
EPI_ISL_16259483,EPI_ISL_16604809,1,Singapore,Shandong,2022-12-17,2022-12-21
EPI_ISL_16448047,EPI_ISL_16608426,1,Australia,Henan,2022-12-19,2022-12-21
EPI_ISL_16259483,EPI_ISL_16641642,2,Singapore,Yunnan,2022-12-17,2022-12-21
EPI_ISL_16259483,EPI_ISL_16641638,1,Singapore,Yunnan,2022-12-17,2022-12-21
EPI_ISL_16259483,EPI_ISL_17493154,1,Singapore,Sichuan,2022-12-17,2022-12-21
EPI_ISL_16259483,EPI_ISL_16719095,1,Singapore,Anhui,2022-12-17,2022-12-21
EPI_ISL_14215406,EPI_ISL_16713319,4,Pakistan,Jilin,2022-07-20,2022-12-21
EPI_ISL_16413603,EPI_ISL_17488348,3,South Korea,Zhejiang,2022-12-18,2022-12-21
EPI_ISL_13928488,EPI_ISL_16636076,6,Germany,Xinjiang,2022-06-30,2022-12-21
EPI_ISL_16716026,EPI_ISL_17488693,1,South Korea,Fujian,2023-01-13,2022-12-21
EPI_ISL_16259483,EPI_ISL_17488694,1,Singapore,Fujian,2022-12-17,2022-12-21
EPI_ISL_16413603,EPI_ISL_17371207,0,South Korea,Shanghai,2022-12-18,2022-12-21
EPI_ISL_16735334,EPI_ISL_16635360,2,Japan,Zhejiang,2023-01-18,2022-12-21
EPI_ISL_16259483,EPI_ISL_16698263,3,Singapore,Chongqing,2022-12-17,2022-12-21
EPI_ISL_16259483,EPI_ISL_16698262,1,Singapore,Chongqing,2022-12-17,2022-12-21
EPI_ISL_16259483,EPI_ISL_16698261,2,Singapore,Chongqing,2022-12-17,2022-12-21
EPI_ISL_16413603,EPI_ISL_16635604,2,South Korea,Zhejiang,2022-12-18,2022-12-21
EPI_ISL_16259465,EPI_ISL_17487132,0,Singapore,Hubei,2022-12-18,2022-12-21
EPI_ISL_16413603,EPI_ISL_17487199,4,South Korea,Hubei,2022-12-18,2022-12-21
EPI_ISL_16449814,EPI_ISL_16711823,0,USA,Guangdong,2022-12-29,2022-12-21
EPI_ISL_15647068,EPI_ISL_17490683,2,Germany,Zhejiang,2022-10-20,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698279,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698302,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_16259483,EPI_ISL_16698301,1,Singapore,Chongqing,2022-12-17,2022-12-22
EPI_ISL_17040219,EPI_ISL_16598329,2,South Korea,Heilongjiang,2023-01-12,2022-12-22
EPI_ISL_16259483,EPI_ISL_17371210,2,Singapore,Shanghai,2022-12-17,2022-12-22
EPI_ISL_16413603,EPI_ISL_17371204,3,South Korea,Shanghai,2022-12-18,2022-12-22
EPI_ISL_16461896,EPI_ISL_16327618,3,USA,Shanghai,2022-12-03,2022-12-22
EPI_ISL_16348331,EPI_ISL_16711921,2,Hong Kong,Guangdong,2022-11-12,2022-12-22
EPI_ISL_16830605,EPI_ISL_16327689,3,Ghana,Shanghai,2022-09-22,2022-12-22
