source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_17997809,EPI_ISL_18034021,0,USA,Guangdong,2023-05-17,2023-05-19
EPI_ISL_17633729,EPI_ISL_18035771,1,Hong Kong,Guangdong,2023-04-26,2023-05-19
EPI_ISL_16951585,EPI_ISL_17801914,1,Austria,Fujian,2023-02-06,2023-05-19
EPI_ISL_18158900,EPI_ISL_17744795,4,Denmark,Yunnan,2023-05-08,2023-05-19
EPI_ISL_17293139,EPI_ISL_17744800,3,India,Yunnan,2023-03-12,2023-05-19
EPI_ISL_16861155,EPI_ISL_17808157,4,USA,Jiangxi,2023-01-27,2023-05-19
EPI_ISL_17197632,EPI_ISL_17725163,1,USA,Shanghai,2023-03-06,2023-05-19
EPI_ISL_17428261,EPI_ISL_17725166,2,India,Shanghai,2023-03-23,2023-05-19
EPI_ISL_17665420,EPI_ISL_17725172,8,Russia,Shanghai,2023-02-13,2023-05-19
EPI_ISL_17197632,EPI_ISL_17794801,1,USA,Jiangxi,2023-03-06,2023-05-19
EPI_ISL_17176236,EPI_ISL_17725253,2,Germany,Shanghai,2023-02-22,2023-05-19
EPI_ISL_17778874,EPI_ISL_17714333,3,South Korea,Hubei,2023-05-19,2023-05-19
EPI_ISL_17633683,EPI_ISL_17714328,1,Hong Kong,Hubei,2023-04-20,2023-05-19
EPI_ISL_17401408,EPI_ISL_17744797,3,Austria,Yunnan,2023-03-28,2023-05-19
EPI_ISL_16490552,EPI_ISL_17744623,5,USA,Gansu,2022-11-28,2023-05-19
EPI_ISL_17229055,EPI_ISL_17778649,3,Australia,Yunnan,2023-03-01,2023-05-19
EPI_ISL_17710993,EPI_ISL_17837069,1,Netherlands,Anhui,2023-05-09,2023-05-19
EPI_ISL_17579106,EPI_ISL_17725223,6,USA,Shanghai,2023-02-08,2023-05-19
EPI_ISL_17663285,EPI_ISL_17744673,2,India,Yunnan,2023-04-10,2023-05-19
EPI_ISL_18222238,EPI_ISL_17729828,3,USA,Fujian,2023-08-18,2023-05-19
EPI_ISL_17496191,EPI_ISL_17795388,2,Singapore,Shanghai,2023-04-03,2023-05-19
EPI_ISL_17669111,EPI_ISL_17744747,2,USA,Yunnan,2023-05-06,2023-05-19
EPI_ISL_17776011,EPI_ISL_17744669,4,Brunei,Yunnan,2023-04-21,2023-05-19
EPI_ISL_17383113,EPI_ISL_17725254,1,Ireland,Shanghai,2023-03-22,2023-05-19
EPI_ISL_17197632,EPI_ISL_17725255,2,USA,Shanghai,2023-03-06,2023-05-19
EPI_ISL_17486050,EPI_ISL_17770397,3,USA,Shanghai,2023-03-29,2023-05-19
EPI_ISL_17661500,EPI_ISL_17770396,1,USA,Shanghai,2023-04-06,2023-05-19
EPI_ISL_17652315,EPI_ISL_17778743,2,Japan,Yunnan,2023-05-01,2023-05-19
EPI_ISL_17689826,EPI_ISL_18034719,3,Hong Kong,Guangdong,2023-05-10,2023-05-19
EPI_ISL_17784156,EPI_ISL_17770167,0,Australia,Shanghai,2023-05-29,2023-05-19
EPI_ISL_17880477,EPI_ISL_18035680,2,Japan,Guangdong,2023-05-01,2023-05-19
EPI_ISL_17146466,EPI_ISL_17794411,2,Singapore,Jiangxi,2023-02-23,2023-05-19
EPI_ISL_17497232,EPI_ISL_17703752,3,India,Beijing,2023-03-31,2023-05-19
EPI_ISL_17683129,EPI_ISL_17794207,4,Australia,Hubei,2023-05-01,2023-05-19
EPI_ISL_17652315,EPI_ISL_17725246,2,Japan,Shanghai,2023-05-01,2023-05-19
EPI_ISL_17197632,EPI_ISL_17725217,1,USA,Shanghai,2023-03-06,2023-05-19
EPI_ISL_17099860,EPI_ISL_17725222,1,Sweden,Shanghai,2023-02-23,2023-05-19
EPI_ISL_17813142,EPI_ISL_17725224,5,United Kingdom,Shanghai,2023-05-31,2023-05-19
EPI_ISL_17969567,EPI_ISL_17725225,0,South Korea,Shanghai,2023-06-16,2023-05-19
EPI_ISL_17664015,EPI_ISL_17725226,1,India,Shanghai,2023-05-01,2023-05-19
EPI_ISL_17849054,EPI_ISL_17725227,1,Canada,Shanghai,2023-06-13,2023-05-19
EPI_ISL_17012469,EPI_ISL_17725232,1,USA,Shanghai,2023-02-13,2023-05-19
EPI_ISL_17724737,EPI_ISL_17725234,1,Singapore,Shanghai,2023-05-22,2023-05-19
EPI_ISL_17586628,EPI_ISL_18035733,2,India,Guangdong,2023-04-04,2023-05-19
EPI_ISL_17197632,EPI_ISL_18035732,1,USA,Guangdong,2023-03-06,2023-05-19
EPI_ISL_16947451,EPI_ISL_17778646,5,Australia,Yunnan,2023-02-07,2023-05-19
EPI_ISL_17666608,EPI_ISL_18035720,2,United Kingdom,Guangdong,2023-04-30,2023-05-19
EPI_ISL_17643526,EPI_ISL_18035728,3,USA,Guangdong,2023-04-19,2023-05-19
EPI_ISL_17661726,EPI_ISL_18035714,3,Thailand,Guangdong,2023-05-04,2023-05-19
EPI_ISL_17832724,EPI_ISL_18035721,2,Kenya,Guangdong,2023-05-30,2023-05-19
EPI_ISL_17270013,EPI_ISL_18035722,2,India,Guangdong,2023-03-08,2023-05-19
EPI_ISL_17197632,EPI_ISL_18035724,1,USA,Guangdong,2023-03-06,2023-05-19
EPI_ISL_17153939,EPI_ISL_18035725,5,United Kingdom,Guangdong,2023-02-23,2023-05-19
EPI_ISL_17724384,EPI_ISL_18035711,1,Singapore,Guangdong,2023-05-23,2023-05-19
EPI_ISL_16490552,EPI_ISL_17998817,1,USA,Gansu,2022-11-28,2023-05-19
EPI_ISL_17741537,EPI_ISL_18035719,1,South Korea,Guangdong,2023-05-13,2023-05-19
EPI_ISL_17388451,EPI_ISL_18496151,2,Singapore,Gansu,2023-03-20,2023-05-19
EPI_ISL_17782240,EPI_ISL_18035708,2,Austria,Guangdong,2023-05-22,2023-05-19
EPI_ISL_17730089,EPI_ISL_18035735,1,India,Guangdong,2023-01-24,2023-05-19
EPI_ISL_17485358,EPI_ISL_18035737,4,Palestine,Guangdong,2023-01-25,2023-05-19
EPI_ISL_17997745,EPI_ISL_18035716,0,USA,Guangdong,2023-05-19,2023-05-19
EPI_ISL_17146466,EPI_ISL_18495898,2,Singapore,Gansu,2023-02-23,2023-05-19
EPI_ISL_17539446,EPI_ISL_18035715,1,Hong Kong,Guangdong,2023-04-11,2023-05-19
EPI_ISL_18097771,EPI_ISL_17725178,0,United Kingdom,Shanghai,2023-08-01,2023-05-20
EPI_ISL_17683464,EPI_ISL_17729877,0,Australia,Fujian,2023-05-03,2023-05-20
EPI_ISL_17146466,EPI_ISL_17729880,2,Singapore,Fujian,2023-02-23,2023-05-20
EPI_ISL_17790636,EPI_ISL_17725173,0,Singapore,Shanghai,2023-05-26,2023-05-20
EPI_ISL_17806551,EPI_ISL_17729826,2,USA,Fujian,2023-01-24,2023-05-20
EPI_ISL_17730089,EPI_ISL_17725181,5,India,Shanghai,2023-01-24,2023-05-20
EPI_ISL_17012469,EPI_ISL_17725180,4,USA,Shanghai,2023-02-13,2023-05-20
EPI_ISL_17197632,EPI_ISL_17725179,4,USA,Shanghai,2023-03-06,2023-05-20
EPI_ISL_16676341,EPI_ISL_17725186,4,Singapore,Shanghai,2023-01-13,2023-05-20
EPI_ISL_17626160,EPI_ISL_17725194,3,USA,Shanghai,2023-04-26,2023-05-20
EPI_ISL_16587576,EPI_ISL_17725189,3,United Kingdom,Shanghai,2023-01-03,2023-05-20
EPI_ISL_17633304,EPI_ISL_17725187,3,Luxembourg,Shanghai,2023-04-22,2023-05-20
EPI_ISL_17197632,EPI_ISL_17725184,1,USA,Shanghai,2023-03-06,2023-05-20
EPI_ISL_17348418,EPI_ISL_18034055,9,Germany,Guangdong,2023-03-19,2023-05-20
EPI_ISL_18229750,EPI_ISL_18035812,1,Thailand,Guangdong,2023-05-18,2023-05-20
EPI_ISL_17999709,EPI_ISL_17978445,1,Australia,Jiangsu,2023-06-29,2023-05-20
EPI_ISL_17762914,EPI_ISL_18035831,1,Hong Kong,Guangdong,2023-05-18,2023-05-20
EPI_ISL_16093023,EPI_ISL_18035796,0,Singapore,Guangdong,2022-12-05,2023-05-20
EPI_ISL_17383113,EPI_ISL_18035792,3,Ireland,Guangdong,2023-03-22,2023-05-20
EPI_ISL_17540199,EPI_ISL_18035817,1,Japan,Guangdong,2023-04-07,2023-05-20
EPI_ISL_18010689,EPI_ISL_18035819,0,United Kingdom,Guangdong,2023-06-27,2023-05-20
EPI_ISL_18095589,EPI_ISL_18035818,3,USA,Guangdong,2023-06-20,2023-05-20
EPI_ISL_17986003,EPI_ISL_17988201,1,USA,Jiangsu,2023-05-11,2023-05-20
EPI_ISL_18211196,EPI_ISL_18035801,3,USA,Guangdong,2023-08-18,2023-05-20
EPI_ISL_17880477,EPI_ISL_18035807,1,Japan,Guangdong,2023-05-01,2023-05-20
EPI_ISL_18093257,EPI_ISL_18035800,1,USA,Guangdong,2023-05-30,2023-05-20
EPI_ISL_17146466,EPI_ISL_18035809,1,Singapore,Guangdong,2023-02-23,2023-05-20
EPI_ISL_17293139,EPI_ISL_18035815,2,India,Guangdong,2023-03-12,2023-05-20
EPI_ISL_17326157,EPI_ISL_18035813,1,India,Guangdong,2023-03-14,2023-05-20
EPI_ISL_17652315,EPI_ISL_18034566,1,Japan,Guangdong,2023-05-01,2023-05-20
EPI_ISL_18218779,EPI_ISL_17744796,2,Australia,Yunnan,2023-06-13,2023-05-20
EPI_ISL_17669111,EPI_ISL_17744794,1,USA,Yunnan,2023-05-06,2023-05-20
EPI_ISL_17806551,EPI_ISL_18035802,1,USA,Guangdong,2023-01-24,2023-05-20
EPI_ISL_17581995,EPI_ISL_18034077,0,USA,Guangdong,2023-04-03,2023-05-20
EPI_ISL_17661343,EPI_ISL_18033803,2,Australia,Guangdong,2023-04-17,2023-05-20
EPI_ISL_17884324,EPI_ISL_17775215,1,Malaysia,Xinjiang,2023-05-29,2023-05-20
EPI_ISL_17252906,EPI_ISL_18036990,1,New Zealand,Guangdong,2023-03-09,2023-05-20
EPI_ISL_17351712,EPI_ISL_18034045,4,USA,Guangdong,2023-03-20,2023-05-20
EPI_ISL_17661726,EPI_ISL_18036988,3,Thailand,Guangdong,2023-05-04,2023-05-20
EPI_ISL_16759835,EPI_ISL_17735926,3,Netherlands,Sichuan,2023-01-10,2023-05-20
EPI_ISL_17099860,EPI_ISL_17735925,1,Sweden,Sichuan,2023-02-23,2023-05-20
EPI_ISL_17959944,EPI_ISL_17794230,0,Japan,Hubei,2023-06-08,2023-05-20
EPI_ISL_17146466,EPI_ISL_17794256,1,Singapore,Hubei,2023-02-23,2023-05-20
EPI_ISL_17691731,EPI_ISL_18034049,5,South Korea,Guangdong,2023-05-07,2023-05-20
EPI_ISL_17683464,EPI_ISL_18034054,2,Australia,Guangdong,2023-05-03,2023-05-20
EPI_ISL_17348395,EPI_ISL_18034052,7,Germany,Guangdong,2023-03-19,2023-05-20
EPI_ISL_17880477,EPI_ISL_17794413,1,Japan,Jiangxi,2023-05-01,2023-05-20
EPI_ISL_17663176,EPI_ISL_18034051,6,India,Guangdong,2023-04-08,2023-05-20
EPI_ISL_17716694,EPI_ISL_17951384,2,USA,Shanxi,2023-05-16,2023-05-20
EPI_ISL_16979751,EPI_ISL_17951395,4,France,Shanxi,2023-02-06,2023-05-20
EPI_ISL_18395952,EPI_ISL_17951309,1,USA,Shanxi,2023-04-05,2023-05-20
EPI_ISL_16887614,EPI_ISL_17725203,3,Australia,Shanghai,2023-01-28,2023-05-20
EPI_ISL_17112605,EPI_ISL_17816973,2,Luxembourg,Henan,2023-02-23,2023-05-20
EPI_ISL_18134116,EPI_ISL_17951392,1,Japan,Shanxi,2023-06-15,2023-05-20
EPI_ISL_17387780,EPI_ISL_17951402,2,Japan,Shanxi,2023-03-13,2023-05-20
EPI_ISL_17776011,EPI_ISL_18034034,2,Brunei,Guangdong,2023-04-21,2023-05-20
EPI_ISL_17729601,EPI_ISL_17729872,5,Taiwan,Fujian,2023-04-20,2023-05-20
EPI_ISL_17633729,EPI_ISL_17951329,2,Hong Kong,Shanxi,2023-04-26,2023-05-20
EPI_ISL_17720396,EPI_ISL_17951296,0,India,Shanxi,2023-04-18,2023-05-20
EPI_ISL_17270013,EPI_ISL_17951321,1,India,Shanxi,2023-03-08,2023-05-20
EPI_ISL_16938258,EPI_ISL_17951361,2,USA,Shanxi,2023-01-28,2023-05-20
EPI_ISL_17601764,EPI_ISL_17951354,3,USA,Shanxi,2023-04-03,2023-05-20
EPI_ISL_17386936,EPI_ISL_17951403,0,USA,Shanxi,2023-03-26,2023-05-20
EPI_ISL_18342612,EPI_ISL_18034893,5,USA,Guangdong,2023-05-27,2023-05-20
EPI_ISL_17661896,EPI_ISL_17801940,2,India,Fujian,2023-03-13,2023-05-20
EPI_ISL_17197632,EPI_ISL_17795391,2,USA,Shanghai,2023-03-06,2023-05-20
EPI_ISL_17776011,EPI_ISL_18035730,1,Brunei,Guangdong,2023-04-21,2023-05-20
EPI_ISL_17739271,EPI_ISL_17795390,1,New Zealand,Shanghai,2023-05-16,2023-05-20
EPI_ISL_17790417,EPI_ISL_17978480,0,Singapore,Jiangsu,2023-06-01,2023-05-20
EPI_ISL_17629578,EPI_ISL_18035750,2,Japan,Guangdong,2023-04-07,2023-05-20
EPI_ISL_16817495,EPI_ISL_18035839,0,USA,Guangdong,2022-12-29,2023-05-20
EPI_ISL_17762880,EPI_ISL_18035795,0,Hong Kong,Guangdong,2023-05-21,2023-05-20
EPI_ISL_17661193,EPI_ISL_18035798,3,Australia,Guangdong,2023-04-19,2023-05-20
EPI_ISL_17853434,EPI_ISL_17744666,0,USA,Yunnan,2023-05-11,2023-05-20
EPI_ISL_16443736,EPI_ISL_17998825,3,United Kingdom,Gansu,2022-12-26,2023-05-20
EPI_ISL_17649186,EPI_ISL_18035790,1,Japan,Guangdong,2023-04-18,2023-05-20
EPI_ISL_17517526,EPI_ISL_17729870,3,Australia,Fujian,2023-04-12,2023-05-20
EPI_ISL_17652315,EPI_ISL_18035759,1,Japan,Guangdong,2023-05-01,2023-05-20
EPI_ISL_16490552,EPI_ISL_17744627,1,USA,Gansu,2022-11-28,2023-05-20
EPI_ISL_17623704,EPI_ISL_18035760,3,Malaysia,Guangdong,2023-04-11,2023-05-20
EPI_ISL_18120728,EPI_ISL_18035734,1,USA,Guangdong,2023-07-12,2023-05-20
EPI_ISL_17409028,EPI_ISL_17795704,3,Australia,Jiangsu,2023-03-29,2023-05-20
EPI_ISL_17879636,EPI_ISL_17744798,1,South Africa,Yunnan,2023-03-27,2023-05-20
EPI_ISL_17622187,EPI_ISL_18034056,2,Thailand,Guangdong,2023-04-24,2023-05-20
EPI_ISL_17997256,EPI_ISL_18035783,0,Hong Kong,Guangdong,2023-06-22,2023-05-20
EPI_ISL_17197632,EPI_ISL_18035840,1,USA,Guangdong,2023-03-06,2023-05-20
EPI_ISL_17262348,EPI_ISL_18035833,8,Singapore,Guangdong,2023-03-10,2023-05-20
EPI_ISL_16853185,EPI_ISL_18035784,0,USA,Guangdong,2023-01-25,2023-05-20
EPI_ISL_17346793,EPI_ISL_18035787,1,Singapore,Guangdong,2023-03-14,2023-05-20
EPI_ISL_17666308,EPI_ISL_18035835,2,United Kingdom,Guangdong,2023-05-02,2023-05-20
EPI_ISL_17780684,EPI_ISL_17770000,3,USA,Shanghai,2023-05-30,2023-05-21
EPI_ISL_17811423,EPI_ISL_17770009,1,Thailand,Shanghai,2023-05-10,2023-05-21
EPI_ISL_17715932,EPI_ISL_17770008,0,Malaysia,Shanghai,2023-05-15,2023-05-21
EPI_ISL_17176236,EPI_ISL_17770010,1,Germany,Shanghai,2023-02-22,2023-05-21
EPI_ISL_17790825,EPI_ISL_17770018,0,Singapore,Shanghai,2023-05-29,2023-05-21
EPI_ISL_17678768,EPI_ISL_18049672,1,Japan,Beijing,2023-04-26,2023-05-21
EPI_ISL_17637757,EPI_ISL_17769995,3,Australia,Shanghai,2023-04-20,2023-05-21
EPI_ISL_17780121,EPI_ISL_17769998,2,Japan,Shanghai,2023-05-15,2023-05-21
EPI_ISL_17661262,EPI_ISL_17769999,6,Australia,Shanghai,2023-05-02,2023-05-21
EPI_ISL_17558064,EPI_ISL_17808352,1,Israel,Yunnan,2023-03-18,2023-05-21
EPI_ISL_17779226,EPI_ISL_17770001,2,South Korea,Shanghai,2023-05-21,2023-05-21
EPI_ISL_17644974,EPI_ISL_17769997,4,Canada,Shanghai,2023-04-22,2023-05-21
EPI_ISL_17197632,EPI_ISL_17769993,1,USA,Shanghai,2023-03-06,2023-05-21
EPI_ISL_17351404,EPI_ISL_17729852,2,USA,Fujian,2023-03-15,2023-05-21
EPI_ISL_17637707,EPI_ISL_17808335,2,Japan,Yunnan,2023-04-13,2023-05-21
EPI_ISL_17718540,EPI_ISL_17770004,0,Vietnam,Shanghai,2023-04-28,2023-05-21
EPI_ISL_17703510,EPI_ISL_17769992,3,Colombia,Shanghai,2023-02-01,2023-05-21
EPI_ISL_17262222,EPI_ISL_17729853,4,Singapore,Fujian,2023-03-08,2023-05-21
EPI_ISL_17229055,EPI_ISL_18035849,3,Australia,Guangdong,2023-03-01,2023-05-21
EPI_ISL_17694993,EPI_ISL_17735915,2,Singapore,Sichuan,2023-05-16,2023-05-21
EPI_ISL_17832429,EPI_ISL_18034068,2,Australia,Guangdong,2023-06-09,2023-05-21
EPI_ISL_17652315,EPI_ISL_18034070,2,Japan,Guangdong,2023-05-01,2023-05-21
EPI_ISL_17630790,EPI_ISL_18034097,2,Japan,Guangdong,2023-04-12,2023-05-21
EPI_ISL_17652315,EPI_ISL_18034069,3,Japan,Guangdong,2023-05-01,2023-05-21
EPI_ISL_17465065,EPI_ISL_18049670,5,South Africa,Beijing,2023-03-08,2023-05-21
EPI_ISL_17081498,EPI_ISL_17729846,3,Bahrain,Fujian,2023-01-28,2023-05-21
EPI_ISL_17880477,EPI_ISL_17794410,2,Japan,Jiangxi,2023-05-01,2023-05-21
EPI_ISL_16755884,EPI_ISL_17794077,3,USA,Hubei,2023-01-24,2023-05-21
EPI_ISL_17176236,EPI_ISL_18034108,1,Germany,Guangdong,2023-02-22,2023-05-21
EPI_ISL_17654071,EPI_ISL_17850600,2,Croatia,Henan,2023-03-21,2023-05-21
EPI_ISL_17720680,EPI_ISL_17794323,2,Australia,Jiangxi,2023-04-28,2023-05-21
EPI_ISL_17801545,EPI_ISL_17808302,1,South Africa,Yunnan,2023-04-19,2023-05-21
EPI_ISL_17539693,EPI_ISL_17714336,4,Singapore,Hubei,2023-04-12,2023-05-21
EPI_ISL_17880477,EPI_ISL_17794404,1,Japan,Jiangxi,2023-05-01,2023-05-21
EPI_ISL_17823133,EPI_ISL_17770019,1,Australia,Shanghai,2023-04-28,2023-05-21
EPI_ISL_17601961,EPI_ISL_18034088,4,India,Guangdong,2023-03-13,2023-05-21
EPI_ISL_17197632,EPI_ISL_18034091,1,USA,Guangdong,2023-03-06,2023-05-21
EPI_ISL_17883862,EPI_ISL_17793997,2,Japan,Anhui,2023-06-05,2023-05-21
EPI_ISL_17715932,EPI_ISL_18036996,1,Malaysia,Guangdong,2023-05-15,2023-05-21
EPI_ISL_17153939,EPI_ISL_17770192,5,United Kingdom,Shanghai,2023-02-23,2023-05-21
EPI_ISL_17368944,EPI_ISL_18036992,2,Luxembourg,Guangdong,2023-03-13,2023-05-21
EPI_ISL_17197632,EPI_ISL_17770024,1,USA,Shanghai,2023-03-06,2023-05-21
EPI_ISL_16272143,EPI_ISL_17775422,3,USA,Xinjiang,2022-12-12,2023-05-21
EPI_ISL_17683464,EPI_ISL_18036995,2,Australia,Guangdong,2023-05-03,2023-05-21
EPI_ISL_18213558,EPI_ISL_18034073,0,Malaysia,Guangdong,2023-05-27,2023-05-21
EPI_ISL_18031063,EPI_ISL_18034072,0,South Korea,Guangdong,2023-06-27,2023-05-21
EPI_ISL_17960317,EPI_ISL_18034086,3,United Kingdom,Guangdong,2023-06-18,2023-05-21
EPI_ISL_17197632,EPI_ISL_18034083,1,USA,Guangdong,2023-03-06,2023-05-21
EPI_ISL_17838175,EPI_ISL_18034090,0,United Kingdom,Guangdong,2023-06-11,2023-05-21
EPI_ISL_17153939,EPI_ISL_18034094,1,United Kingdom,Guangdong,2023-02-23,2023-05-21
EPI_ISL_17762737,EPI_ISL_17770181,2,United Kingdom,Shanghai,2023-05-22,2023-05-21
EPI_ISL_17652315,EPI_ISL_18033801,4,Japan,Guangdong,2023-05-01,2023-05-21
EPI_ISL_17347239,EPI_ISL_17770183,3,Singapore,Shanghai,2023-03-16,2023-05-21
EPI_ISL_17586987,EPI_ISL_17778718,1,India,Yunnan,2023-04-10,2023-05-21
EPI_ISL_16905246,EPI_ISL_17794997,0,Singapore,Jiangxi,2023-02-06,2023-05-21
EPI_ISL_17358974,EPI_ISL_17795004,2,Australia,Jiangxi,2023-03-21,2023-05-21
EPI_ISL_18211196,EPI_ISL_18035841,3,USA,Guangdong,2023-08-18,2023-05-21
EPI_ISL_17685653,EPI_ISL_18035188,0,USA,Guangdong,2023-05-10,2023-05-21
EPI_ISL_17652315,EPI_ISL_17795392,4,Japan,Shanghai,2023-05-01,2023-05-21
EPI_ISL_16978074,EPI_ISL_17729855,6,Italy,Fujian,2023-02-09,2023-05-21
EPI_ISL_16744364,EPI_ISL_18035862,3,Indonesia,Guangdong,2023-01-14,2023-05-21
EPI_ISL_18219718,EPI_ISL_18035857,1,Reunion,Guangdong,2023-05-09,2023-05-21
EPI_ISL_17099860,EPI_ISL_18035902,3,Sweden,Guangdong,2023-02-23,2023-05-21
EPI_ISL_17927954,EPI_ISL_17988203,3,South Korea,Jiangsu,2023-06-06,2023-05-21
EPI_ISL_17539472,EPI_ISL_18035200,3,Hong Kong,Guangdong,2023-04-13,2023-05-21
EPI_ISL_17730089,EPI_ISL_18035901,3,India,Guangdong,2023-01-24,2023-05-21
EPI_ISL_17090120,EPI_ISL_18035903,2,South Korea,Guangdong,2023-02-01,2023-05-21
EPI_ISL_17146442,EPI_ISL_17801775,2,Singapore,Fujian,2023-02-25,2023-05-21
EPI_ISL_18465486,EPI_ISL_18035859,6,Indonesia,Guangdong,2023-05-13,2023-05-21
EPI_ISL_17099860,EPI_ISL_18035186,4,Sweden,Guangdong,2023-02-23,2023-05-21
EPI_ISL_17880477,EPI_ISL_17795340,1,Japan,Shanghai,2023-05-01,2023-05-21
EPI_ISL_17146466,EPI_ISL_17795344,3,Singapore,Shanghai,2023-02-23,2023-05-21
EPI_ISL_17715932,EPI_ISL_17795345,2,Malaysia,Shanghai,2023-05-15,2023-05-21
EPI_ISL_16917833,EPI_ISL_17795370,1,USA,Shanghai,2023-01-26,2023-05-21
EPI_ISL_17197632,EPI_ISL_17795338,2,USA,Shanghai,2023-03-06,2023-05-21
EPI_ISL_17547392,EPI_ISL_18049402,1,Luxembourg,Beijing,2023-04-11,2023-05-21
EPI_ISL_16490552,EPI_ISL_18035182,2,USA,Guangdong,2022-11-28,2023-05-21
EPI_ISL_17586126,EPI_ISL_17795374,0,Brazil,Shanghai,2023-02-24,2023-05-21
EPI_ISL_17683464,EPI_ISL_18035820,3,Australia,Guangdong,2023-05-03,2023-05-21
EPI_ISL_17197632,EPI_ISL_17795376,1,USA,Shanghai,2023-03-06,2023-05-21
EPI_ISL_17821781,EPI_ISL_18035176,2,Canada,Guangdong,2023-06-02,2023-05-21
EPI_ISL_17730089,EPI_ISL_18035847,3,India,Guangdong,2023-01-24,2023-05-21
EPI_ISL_17730089,EPI_ISL_18035189,1,India,Guangdong,2023-01-24,2023-05-21
EPI_ISL_16172797,EPI_ISL_18035844,4,USA,Guangdong,2022-12-07,2023-05-21
EPI_ISL_17229055,EPI_ISL_18035838,1,Australia,Guangdong,2023-03-01,2023-05-21
EPI_ISL_16917833,EPI_ISL_17795324,3,USA,Shanghai,2023-01-26,2023-05-21
EPI_ISL_17197632,EPI_ISL_17795334,1,USA,Shanghai,2023-03-06,2023-05-21
EPI_ISL_17490050,EPI_ISL_18035868,2,USA,Guangdong,2023-04-06,2023-05-21
EPI_ISL_16740362,EPI_ISL_18035850,2,Belgium,Guangdong,2023-01-14,2023-05-21
EPI_ISL_17730089,EPI_ISL_18035178,1,India,Guangdong,2023-01-24,2023-05-21
EPI_ISL_17852650,EPI_ISL_18035215,0,USA,Guangdong,2023-05-15,2023-05-21
EPI_ISL_17861998,EPI_ISL_17795325,1,USA,Shanghai,2023-05-01,2023-05-21
EPI_ISL_17739251,EPI_ISL_18035864,2,New Zealand,Guangdong,2023-05-12,2023-05-21
EPI_ISL_17153939,EPI_ISL_18035181,0,United Kingdom,Guangdong,2023-02-23,2023-05-21
EPI_ISL_16430229,EPI_ISL_17735912,4,United Kingdom,Sichuan,2022-12-19,2023-05-21
EPI_ISL_17801545,EPI_ISL_18035177,1,South Africa,Guangdong,2023-04-19,2023-05-21
EPI_ISL_17780204,EPI_ISL_17801792,1,Japan,Fujian,2023-05-19,2023-05-21
EPI_ISL_17637624,EPI_ISL_17725205,3,Japan,Shanghai,2023-04-21,2023-05-21
EPI_ISL_17719895,EPI_ISL_17725206,2,Australia,Shanghai,2023-04-26,2023-05-21
EPI_ISL_17719895,EPI_ISL_17744681,1,Australia,Yunnan,2023-04-26,2023-05-21
EPI_ISL_17720461,EPI_ISL_17744671,2,India,Yunnan,2023-01-30,2023-05-21
EPI_ISL_16978334,EPI_ISL_18035193,3,United Kingdom,Guangdong,2023-02-10,2023-05-21
EPI_ISL_17633751,EPI_ISL_18035867,1,Hong Kong,Guangdong,2023-04-18,2023-05-21
EPI_ISL_17539464,EPI_ISL_18035863,1,Hong Kong,Guangdong,2023-04-13,2023-05-21
EPI_ISL_17816076,EPI_ISL_18035194,1,Malaysia,Guangdong,2023-05-07,2023-05-21
EPI_ISL_17621360,EPI_ISL_18034569,1,USA,Guangdong,2023-04-22,2023-05-22
EPI_ISL_17384272,EPI_ISL_17770118,3,USA,Shanghai,2023-03-17,2023-05-22
EPI_ISL_17105927,EPI_ISL_17778738,4,Russia,Yunnan,2023-01-08,2023-05-22
EPI_ISL_17633729,EPI_ISL_18034580,3,Hong Kong,Guangdong,2023-04-26,2023-05-22
EPI_ISL_17539462,EPI_ISL_17988286,2,Hong Kong,Jiangsu,2023-04-13,2023-05-22
EPI_ISL_17849217,EPI_ISL_17778729,0,Canada,Yunnan,2023-06-19,2023-05-22
EPI_ISL_17229055,EPI_ISL_17778731,2,Australia,Yunnan,2023-03-01,2023-05-22
EPI_ISL_16853185,EPI_ISL_17988254,3,USA,Jiangsu,2023-01-25,2023-05-22
EPI_ISL_17730089,EPI_ISL_18035216,2,India,Guangdong,2023-01-24,2023-05-22
EPI_ISL_17146466,EPI_ISL_17978671,1,Singapore,Henan,2023-02-23,2023-05-22
EPI_ISL_17539479,EPI_ISL_18035214,5,Hong Kong,Guangdong,2023-04-17,2023-05-22
EPI_ISL_17652315,EPI_ISL_18033735,1,Japan,Guangdong,2023-05-01,2023-05-22
EPI_ISL_17776273,EPI_ISL_17739697,6,Germany,Heilongjiang,2023-03-01,2023-05-22
EPI_ISL_18069294,EPI_ISL_18034132,2,USA,Guangdong,2023-04-11,2023-05-22
EPI_ISL_17146466,EPI_ISL_18034122,2,Singapore,Guangdong,2023-02-23,2023-05-22
EPI_ISL_17948348,EPI_ISL_17770044,3,Japan,Shanghai,2023-06-07,2023-05-22
EPI_ISL_16632275,EPI_ISL_17778699,1,USA,Yunnan,2022-12-19,2023-05-22
EPI_ISL_17016262,EPI_ISL_18034110,2,Singapore,Guangdong,2023-02-14,2023-05-22
EPI_ISL_17624250,EPI_ISL_18034125,0,Australia,Guangdong,2023-04-29,2023-05-22
EPI_ISL_17539414,EPI_ISL_18035146,1,Hong Kong,Guangdong,2023-04-03,2023-05-22
