source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_18273336,EPI_ISL_18447757,7,France,Xinjiang,2023-09-04,2023-09-19
EPI_ISL_18239500,EPI_ISL_18494973,4,South Korea,Sichuan,2023-08-19,2023-09-19
EPI_ISL_18278758,EPI_ISL_18465133,6,USA,Heilongjiang,2023-08-29,2023-09-19
EPI_ISL_18333102,EPI_ISL_18304199,0,USA,Fujian,2023-09-12,2023-09-19
EPI_ISL_18361866,EPI_ISL_18401983,4,Singapore,Sichuan,2023-09-28,2023-09-19
EPI_ISL_18244273,EPI_ISL_18465106,8,Denmark,Heilongjiang,2023-08-21,2023-09-19
EPI_ISL_18278758,EPI_ISL_18388926,3,USA,Hubei,2023-08-29,2023-09-20
EPI_ISL_18262757,EPI_ISL_18360312,2,Switzerland,Shanghai,2023-09-07,2023-09-20
EPI_ISL_18458031,EPI_ISL_18388923,4,Taiwan,Hubei,2023-10-11,2023-09-20
EPI_ISL_18239506,EPI_ISL_18360252,3,South Korea,Shanghai,2023-08-18,2023-09-20
EPI_ISL_18292102,EPI_ISL_18447811,1,New Zealand,Xinjiang,2023-09-11,2023-09-20
EPI_ISL_18333102,EPI_ISL_18330312,1,USA,Fujian,2023-09-12,2023-09-20
EPI_ISL_18278997,EPI_ISL_18376439,4,Singapore,Fujian,2023-08-16,2023-09-20
EPI_ISL_18278758,EPI_ISL_18447799,3,USA,Xinjiang,2023-08-29,2023-09-20
EPI_ISL_18111556,EPI_ISL_18360208,5,South Korea,Shanghai,2023-07-18,2023-09-20
EPI_ISL_18288826,EPI_ISL_18360206,4,USA,Shanghai,2023-08-29,2023-09-20
EPI_ISL_18139825,EPI_ISL_18376457,5,South Korea,Fujian,2023-07-27,2023-09-20
EPI_ISL_18047603,EPI_ISL_18447752,2,South Korea,Xinjiang,2023-07-09,2023-09-20
EPI_ISL_18047603,EPI_ISL_18447751,2,South Korea,Xinjiang,2023-07-09,2023-09-20
EPI_ISL_18300787,EPI_ISL_18465204,4,Australia,Henan,2023-09-11,2023-09-20
EPI_ISL_18235973,EPI_ISL_18508492,2,Japan,Henan,2023-08-25,2023-09-20
EPI_ISL_18328691,EPI_ISL_18438527,2,USA,Shanghai,2023-09-06,2023-09-20
EPI_ISL_18333743,EPI_ISL_18495033,0,USA,Henan,2023-09-18,2023-09-20
EPI_ISL_18139825,EPI_ISL_18464989,3,South Korea,Heilongjiang,2023-07-27,2023-09-20
EPI_ISL_18292157,EPI_ISL_18465296,4,New Zealand,Liaoning,2023-09-04,2023-09-20
EPI_ISL_18459307,EPI_ISL_18465098,2,New Zealand,Heilongjiang,2023-10-02,2023-09-20
EPI_ISL_18405125,EPI_ISL_18425070,6,Germany,Liaoning,2023-09-28,2023-09-20
EPI_ISL_18486577,EPI_ISL_18495816,4,Belgium,Gansu,2023-11-02,2023-09-20
EPI_ISL_18139825,EPI_ISL_18401735,3,South Korea,Fujian,2023-07-27,2023-09-20
EPI_ISL_18278997,EPI_ISL_18508504,3,Singapore,Henan,2023-08-16,2023-09-21
EPI_ISL_18489124,EPI_ISL_18360355,2,Australia,Shanghai,2023-10-13,2023-09-21
EPI_ISL_18471198,EPI_ISL_18376443,2,Netherlands,Fujian,2023-10-03,2023-09-21
EPI_ISL_18139825,EPI_ISL_18360257,4,South Korea,Shanghai,2023-07-27,2023-09-21
EPI_ISL_18233126,EPI_ISL_18360255,3,Singapore,Shanghai,2023-08-25,2023-09-21
EPI_ISL_18342914,EPI_ISL_18360213,3,Japan,Shanghai,2023-09-15,2023-09-21
EPI_ISL_18271754,EPI_ISL_18360211,0,South Korea,Shanghai,2023-08-21,2023-09-21
EPI_ISL_18354982,EPI_ISL_18360215,0,Singapore,Shanghai,2023-09-23,2023-09-21
EPI_ISL_18405125,EPI_ISL_18438481,1,Germany,Shanghai,2023-09-28,2023-09-21
EPI_ISL_18139825,EPI_ISL_18481045,6,South Korea,Shanghai,2023-07-27,2023-09-21
EPI_ISL_18239506,EPI_ISL_18425080,1,South Korea,Liaoning,2023-08-18,2023-09-21
EPI_ISL_18147251,EPI_ISL_18495462,5,USA,Shanxi,2023-08-18,2023-09-22
EPI_ISL_18470572,EPI_ISL_18401962,5,Canada,Sichuan,2023-10-27,2023-09-22
EPI_ISL_18411454,EPI_ISL_18495470,3,Australia,Shanxi,2023-09-24,2023-09-22
EPI_ISL_18410955,EPI_ISL_18447807,2,Australia,Xinjiang,2023-09-24,2023-09-22
EPI_ISL_18312761,EPI_ISL_18465285,1,South Korea,Liaoning,2023-08-31,2023-09-22
EPI_ISL_18129801,EPI_ISL_18438434,5,Canada,Hubei,2023-08-11,2023-09-22
EPI_ISL_18278758,EPI_ISL_18409362,2,USA,Yunnan,2023-08-29,2023-09-22
EPI_ISL_18324899,EPI_ISL_18330315,1,Australia,Fujian,2023-09-05,2023-09-22
EPI_ISL_18047603,EPI_ISL_18495469,7,South Korea,Shanxi,2023-07-09,2023-09-22
EPI_ISL_18355706,EPI_ISL_18475171,7,United Kingdom,Shanghai,2023-09-21,2023-09-22
EPI_ISL_18047603,EPI_ISL_18401967,3,South Korea,Sichuan,2023-07-09,2023-09-22
EPI_ISL_18139825,EPI_ISL_18401972,6,South Korea,Sichuan,2023-07-27,2023-09-22
EPI_ISL_18141161,EPI_ISL_18401987,3,Singapore,Sichuan,2023-08-21,2023-09-22
EPI_ISL_18330159,EPI_ISL_18401969,1,USA,Sichuan,2023-09-08,2023-09-22
EPI_ISL_18139764,EPI_ISL_18435257,1,South Korea,Sichuan,2023-07-24,2023-09-22
EPI_ISL_18492780,EPI_ISL_18495459,2,Canada,Shanxi,2023-10-24,2023-09-22
EPI_ISL_18300598,EPI_ISL_18495797,7,Australia,Gansu,2023-09-06,2023-09-22
EPI_ISL_18460998,EPI_ISL_18447778,2,South Korea,Xinjiang,2023-10-12,2023-09-22
EPI_ISL_18139825,EPI_ISL_18475135,3,South Korea,Shanghai,2023-07-27,2023-09-22
EPI_ISL_18460794,EPI_ISL_18435234,4,South Korea,Anhui,2023-10-04,2023-09-23
EPI_ISL_18306632,EPI_ISL_18360277,4,Japan,Shanghai,2023-09-06,2023-09-23
EPI_ISL_18257636,EPI_ISL_18401924,2,Thailand,Shanxi,2023-08-21,2023-09-23
EPI_ISL_18312761,EPI_ISL_18465303,6,South Korea,Liaoning,2023-08-31,2023-09-23
EPI_ISL_18139764,EPI_ISL_18447796,10,South Korea,Xinjiang,2023-07-24,2023-09-23
EPI_ISL_18488470,EPI_ISL_18401958,0,New Zealand,Sichuan,2023-10-21,2023-09-23
EPI_ISL_18047386,EPI_ISL_18401957,4,South Korea,Sichuan,2023-07-08,2023-09-23
EPI_ISL_18453526,EPI_ISL_18360229,9,USA,Shanghai,2023-09-08,2023-09-24
EPI_ISL_18362028,EPI_ISL_18360232,0,Singapore,Shanghai,2023-10-04,2023-09-24
EPI_ISL_18147251,EPI_ISL_18438526,2,USA,Shanghai,2023-08-18,2023-09-24
EPI_ISL_18394411,EPI_ISL_18388903,6,USA,Hubei,2023-10-02,2023-09-24
EPI_ISL_18243535,EPI_ISL_18401959,2,Singapore,Sichuan,2023-09-05,2023-09-24
EPI_ISL_18139825,EPI_ISL_18401994,2,South Korea,Sichuan,2023-07-27,2023-09-24
EPI_ISL_18300745,EPI_ISL_18401814,6,Australia,Shanxi,2023-09-15,2023-09-24
EPI_ISL_18278758,EPI_ISL_18330351,2,USA,Qinghai,2023-08-29,2023-09-24
EPI_ISL_18139825,EPI_ISL_18330348,5,South Korea,Qinghai,2023-07-27,2023-09-24
EPI_ISL_18165840,EPI_ISL_18435235,9,South Korea,Anhui,2023-08-10,2023-09-24
EPI_ISL_18492780,EPI_ISL_18402026,2,Canada,Sichuan,2023-10-24,2023-09-25
EPI_ISL_18047386,EPI_ISL_18425036,6,South Korea,Fujian,2023-07-08,2023-09-25
EPI_ISL_18333102,EPI_ISL_18438518,3,USA,Shanghai,2023-09-12,2023-09-25
EPI_ISL_18361866,EPI_ISL_18388967,4,Singapore,Gansu,2023-09-28,2023-09-25
EPI_ISL_18293135,EPI_ISL_18438516,5,South Korea,Shanghai,2023-08-26,2023-09-25
EPI_ISL_18147277,EPI_ISL_18409346,1,USA,Sichuan,2023-08-19,2023-09-25
EPI_ISL_18047603,EPI_ISL_18376469,7,South Korea,Hubei,2023-07-09,2023-09-25
EPI_ISL_18278981,EPI_ISL_18409358,3,Singapore,Yunnan,2023-08-14,2023-09-25
EPI_ISL_18324875,EPI_ISL_18409357,4,Australia,Yunnan,2023-09-21,2023-09-25
EPI_ISL_18428725,EPI_ISL_18438525,2,Singapore,Shanghai,2023-10-13,2023-09-25
EPI_ISL_18333743,EPI_ISL_18330306,2,USA,Fujian,2023-09-18,2023-09-25
EPI_ISL_18453526,EPI_ISL_18465392,2,USA,Shanghai,2023-09-08,2023-09-25
EPI_ISL_18227053,EPI_ISL_18465293,4,United Kingdom,Liaoning,2023-08-27,2023-09-25
EPI_ISL_18328691,EPI_ISL_18465129,4,USA,Heilongjiang,2023-09-06,2023-09-25
EPI_ISL_18294182,EPI_ISL_18465148,6,Japan,Heilongjiang,2023-08-31,2023-09-25
EPI_ISL_18500110,EPI_ISL_18465103,5,Malaysia,Heilongjiang,2023-10-11,2023-09-25
EPI_ISL_18328691,EPI_ISL_18465109,3,USA,Heilongjiang,2023-09-06,2023-09-25
EPI_ISL_18352201,EPI_ISL_18465118,0,Malaysia,Heilongjiang,2023-09-11,2023-09-25
EPI_ISL_18293552,EPI_ISL_18465021,1,South Korea,Heilongjiang,2023-08-28,2023-09-26
EPI_ISL_18300787,EPI_ISL_18465246,2,Australia,Henan,2023-09-11,2023-09-26
EPI_ISL_18214769,EPI_ISL_18425106,1,Japan,Sichuan,2023-08-04,2023-09-26
EPI_ISL_18460607,EPI_ISL_18409316,1,South Korea,Sichuan,2023-10-04,2023-09-26
EPI_ISL_18411666,EPI_ISL_18438411,4,Australia,Hubei,2023-10-05,2023-09-26
EPI_ISL_18278758,EPI_ISL_18438503,2,USA,Shanghai,2023-08-29,2023-09-26
EPI_ISL_18397320,EPI_ISL_18454317,0,Singapore,Shanxi,2023-10-05,2023-09-26
EPI_ISL_18324899,EPI_ISL_18438504,5,Australia,Shanghai,2023-09-05,2023-09-26
EPI_ISL_18147251,EPI_ISL_18425051,3,USA,Fujian,2023-08-18,2023-09-26
EPI_ISL_18465781,EPI_ISL_18360240,1,Japan,Shanghai,2023-10-19,2023-09-26
EPI_ISL_18419664,EPI_ISL_18409320,0,Malaysia,Sichuan,2023-10-10,2023-09-26
EPI_ISL_18278997,EPI_ISL_18495003,3,Singapore,Henan,2023-08-16,2023-09-26
EPI_ISL_18300598,EPI_ISL_18330311,6,Australia,Fujian,2023-09-06,2023-09-26
EPI_ISL_18453526,EPI_ISL_18465337,2,USA,Shanghai,2023-09-08,2023-09-26
EPI_ISL_18417336,EPI_ISL_18425104,6,Russia,Sichuan,2023-09-13,2023-09-26
EPI_ISL_18239506,EPI_ISL_18465370,2,South Korea,Shanghai,2023-08-18,2023-09-26
EPI_ISL_18047603,EPI_ISL_18495114,5,South Korea,Xinjiang,2023-07-09,2023-09-26
EPI_ISL_18324899,EPI_ISL_18438397,0,Australia,Hubei,2023-09-05,2023-09-27
EPI_ISL_18386576,EPI_ISL_18388928,1,USA,Hubei,2023-10-04,2023-09-27
EPI_ISL_18139825,EPI_ISL_18465360,6,South Korea,Shanghai,2023-07-27,2023-09-27
EPI_ISL_18456605,EPI_ISL_18465198,5,USA,Henan,2023-09-28,2023-09-27
EPI_ISL_18278758,EPI_ISL_18438502,4,USA,Shanghai,2023-08-29,2023-09-27
EPI_ISL_18278758,EPI_ISL_18425026,4,USA,Fujian,2023-08-29,2023-09-27
EPI_ISL_18139764,EPI_ISL_18438496,2,South Korea,Shanghai,2023-07-24,2023-09-27
EPI_ISL_18500120,EPI_ISL_18401698,4,Malaysia,Fujian,2023-10-23,2023-09-27
EPI_ISL_18256007,EPI_ISL_18401703,5,Spain,Fujian,2023-08-25,2023-09-27
EPI_ISL_18314759,EPI_ISL_18495122,2,Greece,Xinjiang,2023-08-29,2023-09-27
EPI_ISL_18411666,EPI_ISL_18438401,3,Australia,Hubei,2023-10-05,2023-09-27
EPI_ISL_18161364,EPI_ISL_18438390,3,United Kingdom,Hubei,2023-08-05,2023-09-27
EPI_ISL_18411421,EPI_ISL_18495115,1,Australia,Xinjiang,2023-09-28,2023-09-27
EPI_ISL_18453526,EPI_ISL_18447510,7,USA,Fujian,2023-09-08,2023-09-27
EPI_ISL_18500110,EPI_ISL_18465205,5,Malaysia,Henan,2023-10-11,2023-09-27
EPI_ISL_18405182,EPI_ISL_18475140,1,Germany,Shanghai,2023-09-25,2023-09-27
EPI_ISL_18256007,EPI_ISL_18495471,1,Spain,Shanxi,2023-08-25,2023-09-28
EPI_ISL_18141178,EPI_ISL_18438482,0,Singapore,Shanghai,2023-08-21,2023-09-28
EPI_ISL_18500124,EPI_ISL_18360251,3,Malaysia,Shanghai,2023-10-23,2023-09-28
EPI_ISL_18411421,EPI_ISL_18495006,4,Australia,Henan,2023-09-28,2023-09-28
EPI_ISL_18139825,EPI_ISL_18409305,4,South Korea,Sichuan,2023-07-27,2023-09-28
EPI_ISL_18453526,EPI_ISL_18495475,6,USA,Shanxi,2023-09-08,2023-09-28
EPI_ISL_18278758,EPI_ISL_18495149,3,USA,Xinjiang,2023-08-29,2023-09-29
EPI_ISL_18405158,EPI_ISL_18409337,1,Germany,Sichuan,2023-09-16,2023-09-29
EPI_ISL_18366373,EPI_ISL_18454314,4,Hong Kong,Shanxi,2023-09-18,2023-09-29
EPI_ISL_18147251,EPI_ISL_18438394,6,USA,Hubei,2023-08-18,2023-09-29
EPI_ISL_18278758,EPI_ISL_18465383,4,USA,Shanghai,2023-08-29,2023-09-30
EPI_ISL_18382533,EPI_ISL_18495008,4,South Korea,Henan,2023-09-17,2023-09-30
EPI_ISL_18294182,EPI_ISL_18438486,1,Japan,Shanghai,2023-08-31,2023-09-30
EPI_ISL_18333743,EPI_ISL_18495007,4,USA,Henan,2023-09-18,2023-09-30
EPI_ISL_18364296,EPI_ISL_18409306,2,USA,Sichuan,2023-09-26,2023-09-30
EPI_ISL_18278758,EPI_ISL_18465346,3,USA,Shanghai,2023-08-29,2023-09-30
EPI_ISL_18139825,EPI_ISL_18465382,4,South Korea,Shanghai,2023-07-27,2023-09-30
EPI_ISL_18419664,EPI_ISL_18435263,1,Malaysia,Sichuan,2023-10-10,2023-10-01
EPI_ISL_18139825,EPI_ISL_18435256,1,South Korea,Sichuan,2023-07-27,2023-10-01
EPI_ISL_18139764,EPI_ISL_18409254,5,South Korea,Sichuan,2023-07-24,2023-10-01
EPI_ISL_18460998,EPI_ISL_18425084,3,South Korea,Sichuan,2023-10-12,2023-10-01
EPI_ISL_18492780,EPI_ISL_18409303,4,Canada,Sichuan,2023-10-24,2023-10-01
EPI_ISL_18378882,EPI_ISL_18454321,2,France,Shanxi,2023-09-18,2023-10-01
EPI_ISL_18337313,EPI_ISL_18409282,4,Denmark,Sichuan,2023-09-04,2023-10-01
EPI_ISL_18399010,EPI_ISL_18465041,6,Croatia,Heilongjiang,2023-09-16,2023-10-01
EPI_ISL_18147251,EPI_ISL_18454316,5,USA,Shanxi,2023-08-18,2023-10-01
EPI_ISL_18488357,EPI_ISL_18465072,1,New Zealand,Heilongjiang,2023-10-22,2023-10-02
EPI_ISL_18453526,EPI_ISL_18485231,3,USA,Henan,2023-09-08,2023-10-02
EPI_ISL_18366373,EPI_ISL_18508516,4,Hong Kong,Henan,2023-09-18,2023-10-02
EPI_ISL_18328691,EPI_ISL_18465096,6,USA,Heilongjiang,2023-09-06,2023-10-02
EPI_ISL_18408902,EPI_ISL_18464998,1,South Korea,Heilongjiang,2023-09-25,2023-10-02
EPI_ISL_18473448,EPI_ISL_18465211,3,Singapore,Henan,2023-10-27,2023-10-02
EPI_ISL_18488357,EPI_ISL_18465010,1,New Zealand,Heilongjiang,2023-10-22,2023-10-02
EPI_ISL_18459307,EPI_ISL_18438505,2,New Zealand,Shanghai,2023-10-02,2023-10-02
EPI_ISL_18292157,EPI_ISL_18465251,2,New Zealand,Liaoning,2023-09-04,2023-10-02
EPI_ISL_18293552,EPI_ISL_18495011,4,South Korea,Henan,2023-08-28,2023-10-03
EPI_ISL_18047603,EPI_ISL_18465282,3,South Korea,Liaoning,2023-07-09,2023-10-03
EPI_ISL_18459307,EPI_ISL_18508517,3,New Zealand,Henan,2023-10-02,2023-10-03
EPI_ISL_18346847,EPI_ISL_18495132,2,Australia,Xinjiang,2023-09-25,2023-10-03
EPI_ISL_18278758,EPI_ISL_18465375,7,USA,Shanghai,2023-08-29,2023-10-03
EPI_ISL_18461041,EPI_ISL_18465390,0,South Korea,Shanghai,2023-10-04,2023-10-03
EPI_ISL_18382210,EPI_ISL_18495827,3,South Korea,Gansu,2023-09-19,2023-10-03
EPI_ISL_18419664,EPI_ISL_18465376,4,Malaysia,Shanghai,2023-10-10,2023-10-03
EPI_ISL_18239506,EPI_ISL_18435241,6,South Korea,Sichuan,2023-08-18,2023-10-04
EPI_ISL_18411666,EPI_ISL_18495143,2,Australia,Xinjiang,2023-10-05,2023-10-04
EPI_ISL_18419985,EPI_ISL_18465156,5,Netherlands,Heilongjiang,2023-09-27,2023-10-04
EPI_ISL_18278758,EPI_ISL_18435253,6,USA,Sichuan,2023-08-29,2023-10-04
EPI_ISL_18492780,EPI_ISL_18465408,1,Canada,Shanghai,2023-10-24,2023-10-04
EPI_ISL_18475422,EPI_ISL_18465269,3,Japan,Liaoning,2023-10-05,2023-10-04
EPI_ISL_18278758,EPI_ISL_18409287,3,USA,Sichuan,2023-08-29,2023-10-04
EPI_ISL_18492780,EPI_ISL_18435247,3,Canada,Sichuan,2023-10-24,2023-10-04
EPI_ISL_18405125,EPI_ISL_18465254,3,Germany,Liaoning,2023-09-28,2023-10-04
EPI_ISL_18451081,EPI_ISL_18475274,3,Italy,Shanghai,2023-10-22,2023-10-04
EPI_ISL_18430903,EPI_ISL_18401732,4,Canada,Fujian,2023-10-03,2023-10-04
EPI_ISL_18411421,EPI_ISL_18485232,2,Australia,Henan,2023-09-28,2023-10-04
EPI_ISL_18139764,EPI_ISL_18409349,6,South Korea,Yunnan,2023-07-24,2023-10-05
EPI_ISL_18236638,EPI_ISL_18438540,5,South Korea,Shanghai,2023-08-12,2023-10-05
EPI_ISL_18118435,EPI_ISL_18425090,6,Spain,Sichuan,2023-08-01,2023-10-05
EPI_ISL_18419664,EPI_ISL_18409333,4,Malaysia,Sichuan,2023-10-10,2023-10-05
EPI_ISL_18285553,EPI_ISL_18388894,2,Denmark,Hubei,2023-09-04,2023-10-05
EPI_ISL_18492780,EPI_ISL_18438393,6,Canada,Hubei,2023-10-24,2023-10-05
EPI_ISL_18346847,EPI_ISL_18438479,2,Australia,Shanghai,2023-09-25,2023-10-05
EPI_ISL_18459307,EPI_ISL_18508518,0,New Zealand,Henan,2023-10-02,2023-10-05
EPI_ISL_18300598,EPI_ISL_18465108,7,Australia,Heilongjiang,2023-09-06,2023-10-05
EPI_ISL_18138560,EPI_ISL_18495120,4,USA,Xinjiang,2023-08-12,2023-10-05
EPI_ISL_18306220,EPI_ISL_18435239,1,Japan,Sichuan,2023-09-07,2023-10-05
EPI_ISL_18376937,EPI_ISL_18465255,4,Singapore,Liaoning,2023-09-05,2023-10-05
EPI_ISL_18453526,EPI_ISL_18475277,4,USA,Shanghai,2023-09-08,2023-10-05
EPI_ISL_18239506,EPI_ISL_18465217,5,South Korea,Henan,2023-08-18,2023-10-05
EPI_ISL_18415402,EPI_ISL_18409319,6,USA,Sichuan,2023-09-15,2023-10-05
EPI_ISL_18430106,EPI_ISL_18435244,5,USA,Sichuan,2023-10-05,2023-10-05
EPI_ISL_18333401,EPI_ISL_18508519,6,USA,Henan,2023-09-15,2023-10-06
EPI_ISL_18327665,EPI_ISL_18454355,1,USA,Yunnan,2023-09-20,2023-10-06
EPI_ISL_18410955,EPI_ISL_18485237,4,Australia,Hubei,2023-09-24,2023-10-06
EPI_ISL_18361352,EPI_ISL_18495110,3,Australia,Xinjiang,2023-09-25,2023-10-06
EPI_ISL_18047386,EPI_ISL_18485382,2,South Korea,Hubei,2023-07-08,2023-10-06
EPI_ISL_18224071,EPI_ISL_18464948,4,USA,Fujian,2023-08-15,2023-10-06
EPI_ISL_18279372,EPI_ISL_18409329,1,USA,Sichuan,2023-09-04,2023-10-06
EPI_ISL_18331069,EPI_ISL_18481187,1,Japan,Shanghai,2023-09-12,2023-10-06
EPI_ISL_18324520,EPI_ISL_18438475,2,Australia,Shanghai,2023-09-13,2023-10-06
EPI_ISL_18140429,EPI_ISL_18401909,4,South Korea,Shanxi,2023-08-04,2023-10-06
EPI_ISL_18453526,EPI_ISL_18401844,6,USA,Shanxi,2023-09-08,2023-10-06
EPI_ISL_18244273,EPI_ISL_18401741,7,Denmark,Gansu,2023-08-21,2023-10-06
EPI_ISL_18139825,EPI_ISL_18425092,4,South Korea,Sichuan,2023-07-27,2023-10-06
EPI_ISL_18459307,EPI_ISL_18475206,6,New Zealand,Shanghai,2023-10-02,2023-10-06
EPI_ISL_18333743,EPI_ISL_18401897,3,USA,Shanxi,2023-09-18,2023-10-06
EPI_ISL_18465941,EPI_ISL_18425098,6,Japan,Sichuan,2023-10-06,2023-10-06
EPI_ISL_18410955,EPI_ISL_18438532,3,Australia,Shanghai,2023-09-24,2023-10-06
EPI_ISL_18500110,EPI_ISL_18401874,5,Malaysia,Shanxi,2023-10-11,2023-10-06
EPI_ISL_18139814,EPI_ISL_18495148,1,South Korea,Xinjiang,2023-07-25,2023-10-06
EPI_ISL_18453526,EPI_ISL_18401955,5,USA,Sichuan,2023-09-08,2023-10-06
EPI_ISL_18396374,EPI_ISL_18465215,8,Canada,Henan,2023-09-07,2023-10-07
EPI_ISL_18314759,EPI_ISL_18488101,2,Greece,Yunnan,2023-08-29,2023-10-07
EPI_ISL_18285553,EPI_ISL_18388913,2,Denmark,Hubei,2023-09-04,2023-10-07
EPI_ISL_18278997,EPI_ISL_18438373,2,Singapore,Hubei,2023-08-16,2023-10-07
EPI_ISL_18459576,EPI_ISL_18425111,6,New Zealand,Sichuan,2023-10-05,2023-10-07
EPI_ISL_18364296,EPI_ISL_18409270,4,USA,Sichuan,2023-09-26,2023-10-07
EPI_ISL_18362108,EPI_ISL_18454324,7,Singapore,Yunnan,2023-10-03,2023-10-07
EPI_ISL_18421940,EPI_ISL_18464943,5,USA,Fujian,2023-10-12,2023-10-07
EPI_ISL_18446542,EPI_ISL_18454354,4,USA,Yunnan,2023-10-12,2023-10-07
EPI_ISL_18047603,EPI_ISL_18465253,6,South Korea,Liaoning,2023-07-09,2023-10-07
EPI_ISL_18488492,EPI_ISL_18465407,0,Australia,Shanghai,2023-10-03,2023-10-07
EPI_ISL_18453526,EPI_ISL_18495015,2,USA,Henan,2023-09-08,2023-10-08
EPI_ISL_18496569,EPI_ISL_18465378,2,Australia,Shanghai,2023-11-06,2023-10-08
EPI_ISL_18326608,EPI_ISL_18464947,5,France,Fujian,2023-09-20,2023-10-08
EPI_ISL_18314759,EPI_ISL_18465264,3,Greece,Liaoning,2023-08-29,2023-10-08
EPI_ISL_18278997,EPI_ISL_18388898,3,Singapore,Hubei,2023-08-16,2023-10-08
EPI_ISL_18333743,EPI_ISL_18487963,2,USA,Henan,2023-09-18,2023-10-08
EPI_ISL_18278758,EPI_ISL_18494976,3,USA,Sichuan,2023-08-29,2023-10-08
EPI_ISL_18500120,EPI_ISL_18425093,4,Malaysia,Sichuan,2023-10-23,2023-10-08
EPI_ISL_18391945,EPI_ISL_18454341,1,Japan,Yunnan,2023-09-27,2023-10-08
EPI_ISL_18139825,EPI_ISL_18425042,5,South Korea,Fujian,2023-07-27,2023-10-08
EPI_ISL_18328691,EPI_ISL_18465124,2,USA,Heilongjiang,2023-09-06,2023-10-08
EPI_ISL_18397574,EPI_ISL_18454369,0,Singapore,Yunnan,2023-10-11,2023-10-08
EPI_ISL_18473439,EPI_ISL_18454335,2,Singapore,Yunnan,2023-10-28,2023-10-08
EPI_ISL_18459307,EPI_ISL_18454364,6,New Zealand,Yunnan,2023-10-02,2023-10-08
EPI_ISL_18453526,EPI_ISL_18465140,4,USA,Heilongjiang,2023-09-08,2023-10-08
EPI_ISL_18428676,EPI_ISL_18481190,0,Singapore,Shanghai,2023-10-17,2023-10-08
EPI_ISL_18239506,EPI_ISL_18409266,7,South Korea,Sichuan,2023-08-18,2023-10-08
EPI_ISL_18460998,EPI_ISL_18425101,1,South Korea,Sichuan,2023-10-12,2023-10-08
EPI_ISL_18500110,EPI_ISL_18488041,3,Malaysia,Yunnan,2023-10-11,2023-10-08
EPI_ISL_18239500,EPI_ISL_18465355,3,South Korea,Shanghai,2023-08-19,2023-10-09
EPI_ISL_18047603,EPI_ISL_18465287,3,South Korea,Liaoning,2023-07-09,2023-10-09
EPI_ISL_18496302,EPI_ISL_18465005,2,Switzerland,Heilongjiang,2023-10-21,2023-10-09
EPI_ISL_18278758,EPI_ISL_18487970,4,USA,Henan,2023-08-29,2023-10-09
EPI_ISL_18501380,EPI_ISL_18488040,2,Chile,Yunnan,2023-09-30,2023-10-09
EPI_ISL_18047603,EPI_ISL_18505828,1,South Korea,Xinjiang,2023-07-09,2023-10-09
EPI_ISL_18258530,EPI_ISL_18465308,4,Spain,Shanghai,2023-09-03,2023-10-09
EPI_ISL_18288826,EPI_ISL_18495061,2,USA,Shanghai,2023-08-29,2023-10-09
EPI_ISL_18503642,EPI_ISL_18388902,9,South Korea,Hubei,2023-10-11,2023-10-09
EPI_ISL_18139825,EPI_ISL_18438399,3,South Korea,Hubei,2023-07-27,2023-10-09
EPI_ISL_18500124,EPI_ISL_18438352,4,Malaysia,Hubei,2023-10-23,2023-10-09
EPI_ISL_18294182,EPI_ISL_18401756,5,Japan,Hubei,2023-08-31,2023-10-09
EPI_ISL_18139825,EPI_ISL_18508528,5,South Korea,Henan,2023-07-27,2023-10-09
EPI_ISL_18047603,EPI_ISL_18401757,8,South Korea,Hubei,2023-07-09,2023-10-09
EPI_ISL_18500110,EPI_ISL_18425041,4,Malaysia,Fujian,2023-10-11,2023-10-09
EPI_ISL_18359901,EPI_ISL_18454340,3,USA,Yunnan,2023-10-01,2023-10-09
EPI_ISL_18492780,EPI_ISL_18438433,4,Canada,Hubei,2023-10-24,2023-10-09
EPI_ISL_18300745,EPI_ISL_18505837,4,Australia,Xinjiang,2023-09-15,2023-10-10
EPI_ISL_18331069,EPI_ISL_18425053,1,Japan,Fujian,2023-09-12,2023-10-10
EPI_ISL_18453526,EPI_ISL_18508523,4,USA,Henan,2023-09-08,2023-10-10
EPI_ISL_18243491,EPI_ISL_18488144,4,Singapore,Yunnan,2023-09-06,2023-10-10
EPI_ISL_18492780,EPI_ISL_18401705,1,Canada,Fujian,2023-10-24,2023-10-10
EPI_ISL_18139825,EPI_ISL_18475165,5,South Korea,Shanghai,2023-07-27,2023-10-10
EPI_ISL_18220240,EPI_ISL_18465322,0,France,Shanghai,2023-08-14,2023-10-10
EPI_ISL_18047603,EPI_ISL_18454366,4,South Korea,Yunnan,2023-07-09,2023-10-10
EPI_ISL_18500594,EPI_ISL_18454323,4,Sweden,Yunnan,2023-10-26,2023-10-10
EPI_ISL_18419664,EPI_ISL_18438418,3,Malaysia,Hubei,2023-10-10,2023-10-10
EPI_ISL_18461686,EPI_ISL_18465320,4,Australia,Shanghai,2023-10-09,2023-10-10
EPI_ISL_18338513,EPI_ISL_18465313,1,Spain,Shanghai,2023-08-23,2023-10-10
EPI_ISL_18473612,EPI_ISL_18495081,1,Singapore,Shanghai,2023-11-01,2023-10-10
