source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_16577942,EPI_ISL_16758279,1,Australia,Shandong,2022-12-20,2023-01-26
EPI_ISL_16376696,EPI_ISL_16758277,1,Hong Kong,Shandong,2022-12-26,2023-01-26
EPI_ISL_16395575,EPI_ISL_16758296,1,Israel,Shandong,2022-12-26,2023-01-26
EPI_ISL_16711448,EPI_ISL_16849099,1,Canada,Shandong,2022-12-28,2023-01-26
EPI_ISL_16543761,EPI_ISL_17031759,2,USA,Hebei,2022-12-30,2023-01-27
EPI_ISL_16891871,EPI_ISL_16946858,2,Canada,Guangxi,2022-12-25,2023-01-27
EPI_ISL_16543761,EPI_ISL_17031761,1,USA,Hebei,2022-12-30,2023-01-27
EPI_ISL_16494664,EPI_ISL_16799624,2,Japan,Hainan,2023-01-03,2023-01-28
EPI_ISL_16711448,EPI_ISL_16854223,4,Canada,Beijing,2022-12-28,2023-01-28
EPI_ISL_16693227,EPI_ISL_16854381,2,Japan,Jiangxi,2022-12-27,2023-01-28
EPI_ISL_16259497,EPI_ISL_17493120,1,Singapore,Sichuan,2022-12-16,2023-01-28
EPI_ISL_16259497,EPI_ISL_16899473,2,Singapore,Sichuan,2022-12-16,2023-01-28
EPI_ISL_16692334,EPI_ISL_17620436,6,Japan,Beijing,2022-12-21,2023-01-29
EPI_ISL_16494624,EPI_ISL_16910832,1,Japan,Heilongjiang,2023-01-01,2023-01-29
EPI_ISL_16703052,EPI_ISL_17485571,3,France,Jiangxi,2023-01-18,2023-01-29
EPI_ISL_16693227,EPI_ISL_16910833,1,Japan,Heilongjiang,2022-12-27,2023-01-29
EPI_ISL_17581680,EPI_ISL_16921875,1,Hong Kong,Jiangsu,2022-12-09,2023-01-29
EPI_ISL_16543761,EPI_ISL_17031799,2,USA,Hebei,2022-12-30,2023-01-30
EPI_ISL_16506503,EPI_ISL_17031787,4,South Korea,Hebei,2022-12-30,2023-01-30
EPI_ISL_16567565,EPI_ISL_17031789,6,France,Hebei,2022-12-18,2023-01-30
EPI_ISL_16584591,EPI_ISL_16849176,3,Australia,Shandong,2023-01-07,2023-01-30
EPI_ISL_16524065,EPI_ISL_16825418,1,Hong Kong,Anhui,2023-01-02,2023-01-30
EPI_ISL_16506515,EPI_ISL_16849131,4,South Korea,Shandong,2023-01-04,2023-01-30
EPI_ISL_17581680,EPI_ISL_17063013,3,Hong Kong,Henan,2022-12-09,2023-01-30
EPI_ISL_16494624,EPI_ISL_16825403,1,Japan,Anhui,2023-01-01,2023-01-30
EPI_ISL_16376696,EPI_ISL_17492795,4,Hong Kong,Shaanxi,2022-12-26,2023-01-30
EPI_ISL_16891871,EPI_ISL_16825410,5,Canada,Anhui,2022-12-25,2023-01-30
EPI_ISL_16543761,EPI_ISL_17170766,2,USA,Guangdong,2022-12-30,2023-01-30
EPI_ISL_16693227,EPI_ISL_16955416,2,Japan,Beijing,2022-12-27,2023-01-31
EPI_ISL_17040454,EPI_ISL_17031803,1,South Korea,Hebei,2023-01-26,2023-01-31
EPI_ISL_16577942,EPI_ISL_17488195,1,Australia,Zhejiang,2022-12-20,2023-01-31
EPI_ISL_17581680,EPI_ISL_17488729,2,Hong Kong,Tianjin,2022-12-09,2023-01-31
EPI_ISL_16514174,EPI_ISL_16825453,3,South Korea,Hainan,2022-12-31,2023-01-31
EPI_ISL_16758745,EPI_ISL_16910843,7,South Korea,Heilongjiang,2023-01-07,2023-01-31
EPI_ISL_16577942,EPI_ISL_16825451,2,Australia,Hainan,2022-12-20,2023-01-31
EPI_ISL_17581680,EPI_ISL_17162776,1,Hong Kong,Beijing,2022-12-09,2023-01-31
EPI_ISL_16342193,EPI_ISL_17170800,2,Australia,Guangdong,2022-12-20,2023-02-01
EPI_ISL_16707883,EPI_ISL_17170796,2,Canada,Guangdong,2022-12-28,2023-02-01
EPI_ISL_17581680,EPI_ISL_17170862,1,Hong Kong,Guangdong,2022-12-09,2023-02-01
EPI_ISL_16417438,EPI_ISL_16977208,3,USA,Fujian,2022-12-19,2023-02-01
EPI_ISL_16891871,EPI_ISL_16977215,2,Canada,Fujian,2022-12-25,2023-02-01
EPI_ISL_16644658,EPI_ISL_16977223,4,Japan,Fujian,2023-01-04,2023-02-01
EPI_ISL_16524065,EPI_ISL_16968095,2,Hong Kong,Anhui,2023-01-02,2023-02-01
EPI_ISL_16524065,EPI_ISL_17494074,3,Hong Kong,Shaanxi,2023-01-02,2023-02-01
EPI_ISL_16428115,EPI_ISL_17072118,3,Japan,Jiangsu,2022-12-30,2023-02-02
EPI_ISL_16522202,EPI_ISL_17031813,2,Japan,Hebei,2023-01-04,2023-02-02
EPI_ISL_16494637,EPI_ISL_17072287,2,Japan,Fujian,2023-01-03,2023-02-02
EPI_ISL_16696735,EPI_ISL_17494259,2,Germany,Shaanxi,2023-01-03,2023-02-02
EPI_ISL_16543761,EPI_ISL_17493231,2,USA,Shanxi,2022-12-30,2023-02-02
EPI_ISL_16902159,EPI_ISL_17150613,3,South Korea,Gansu,2023-01-25,2023-02-02
EPI_ISL_16891871,EPI_ISL_17488570,3,Canada,Fujian,2022-12-25,2023-02-03
EPI_ISL_16506515,EPI_ISL_16852292,5,South Korea,Anhui,2023-01-04,2023-02-03
EPI_ISL_16693227,EPI_ISL_17489216,2,Japan,Fujian,2022-12-27,2023-02-03
EPI_ISL_17581680,EPI_ISL_17488940,1,Hong Kong,Fujian,2022-12-09,2023-02-03
EPI_ISL_17029073,EPI_ISL_16955396,0,Hong Kong,Beijing,2023-02-03,2023-02-03
EPI_ISL_17581680,EPI_ISL_16955400,1,Hong Kong,Beijing,2022-12-09,2023-02-03
EPI_ISL_16395575,EPI_ISL_17199744,1,Israel,Heilongjiang,2022-12-26,2023-02-05
EPI_ISL_16864691,EPI_ISL_17488395,1,Japan,Zhejiang,2023-01-20,2023-02-05
EPI_ISL_17581680,EPI_ISL_16955392,1,Hong Kong,Beijing,2022-12-09,2023-02-05
EPI_ISL_17581680,EPI_ISL_17162756,2,Hong Kong,Beijing,2022-12-09,2023-02-06
EPI_ISL_16524065,EPI_ISL_17488073,4,Hong Kong,Zhejiang,2023-01-02,2023-02-06
EPI_ISL_16567565,EPI_ISL_17062985,2,France,Henan,2022-12-18,2023-02-06
EPI_ISL_17581680,EPI_ISL_17620419,2,Hong Kong,Beijing,2022-12-09,2023-02-06
EPI_ISL_17581680,EPI_ISL_17494218,2,Hong Kong,Anhui,2022-12-09,2023-02-06
EPI_ISL_16428118,EPI_ISL_17199772,1,Japan,Heilongjiang,2022-12-30,2023-02-06
EPI_ISL_16902536,EPI_ISL_17031847,3,Hong Kong,Hebei,2023-01-03,2023-02-06
EPI_ISL_16524065,EPI_ISL_17170843,4,Hong Kong,Guangdong,2023-01-02,2023-02-06
EPI_ISL_16693227,EPI_ISL_17487103,1,Japan,Hubei,2022-12-27,2023-02-06
EPI_ISL_16891871,EPI_ISL_17170844,1,Canada,Guangdong,2022-12-25,2023-02-06
EPI_ISL_16428118,EPI_ISL_16899508,1,Japan,Anhui,2022-12-30,2023-02-07
EPI_ISL_17581680,EPI_ISL_17031856,2,Hong Kong,Hebei,2022-12-09,2023-02-07
EPI_ISL_16693227,EPI_ISL_17495457,1,Japan,Jiangxi,2022-12-27,2023-02-07
EPI_ISL_16653681,EPI_ISL_17162744,1,USA,Beijing,2022-12-26,2023-02-07
EPI_ISL_16891871,EPI_ISL_17227545,3,Canada,Anhui,2022-12-25,2023-02-07
EPI_ISL_17581680,EPI_ISL_17501648,1,Hong Kong,Xinjiang,2022-12-09,2023-02-07
EPI_ISL_16428118,EPI_ISL_16899518,2,Japan,Anhui,2022-12-30,2023-02-08
EPI_ISL_16506515,EPI_ISL_17031861,4,South Korea,Hebei,2023-01-04,2023-02-08
EPI_ISL_16891871,EPI_ISL_16899524,1,Canada,Anhui,2022-12-25,2023-02-08
EPI_ISL_16902159,EPI_ISL_17170904,1,South Korea,Guangdong,2023-01-25,2023-02-08
EPI_ISL_17581680,EPI_ISL_17162745,1,Hong Kong,Beijing,2022-12-09,2023-02-08
EPI_ISL_16395575,EPI_ISL_17494401,3,Israel,Shaanxi,2022-12-26,2023-02-08
EPI_ISL_16506507,EPI_ISL_17162732,1,South Korea,Beijing,2023-01-04,2023-02-08
EPI_ISL_16693227,EPI_ISL_17162765,1,Japan,Beijing,2022-12-27,2023-02-08
EPI_ISL_16568845,EPI_ISL_17493401,3,South Korea,Liaoning,2023-01-07,2023-02-09
EPI_ISL_16506503,EPI_ISL_16968129,2,South Korea,Hainan,2022-12-30,2023-02-10
EPI_ISL_16693227,EPI_ISL_16968120,2,Japan,Hainan,2022-12-27,2023-02-10
EPI_ISL_17825723,EPI_ISL_17068988,1,Australia,Jiangsu,2023-01-03,2023-02-10
EPI_ISL_16494624,EPI_ISL_17031883,4,Japan,Hebei,2023-01-01,2023-02-10
EPI_ISL_16577942,EPI_ISL_16902594,1,Australia,Hainan,2022-12-20,2023-02-10
EPI_ISL_16577942,EPI_ISL_16902597,2,Australia,Hainan,2022-12-20,2023-02-10
EPI_ISL_16567565,EPI_ISL_16902576,1,France,Hainan,2022-12-18,2023-02-10
EPI_ISL_13718779,EPI_ISL_16905039,1,Belgium,Hainan,2022-06-24,2023-02-10
EPI_ISL_16494664,EPI_ISL_16905043,5,Japan,Hainan,2023-01-03,2023-02-10
EPI_ISL_15988107,EPI_ISL_16905046,1,Germany,Hainan,2022-11-17,2023-02-10
EPI_ISL_17581680,EPI_ISL_16911553,1,Hong Kong,Anhui,2022-12-09,2023-02-10
EPI_ISL_16889600,EPI_ISL_17068967,3,Japan,Jiangsu,2022-12-30,2023-02-10
EPI_ISL_14756534,EPI_ISL_16905037,4,Luxembourg,Hainan,2022-08-18,2023-02-10
EPI_ISL_13264346,EPI_ISL_16905035,2,France,Hainan,2022-06-02,2023-02-10
EPI_ISL_16524065,EPI_ISL_18070765,1,Hong Kong,Shandong,2023-01-02,2023-02-10
EPI_ISL_16891871,EPI_ISL_16946860,3,Canada,Guangxi,2022-12-25,2023-02-11
EPI_ISL_16577942,EPI_ISL_16968143,1,Australia,Hainan,2022-12-20,2023-02-11
EPI_ISL_16577942,EPI_ISL_16968132,3,Australia,Hainan,2022-12-20,2023-02-11
EPI_ISL_16976631,EPI_ISL_17199740,8,South Korea,Heilongjiang,2023-01-30,2023-02-12
EPI_ISL_16891871,EPI_ISL_17031904,2,Canada,Hebei,2022-12-25,2023-02-13
EPI_ISL_16902536,EPI_ISL_17620432,2,Hong Kong,Beijing,2023-01-03,2023-02-13
EPI_ISL_16567565,EPI_ISL_17027414,2,France,Tianjin,2022-12-18,2023-02-13
EPI_ISL_16696735,EPI_ISL_17492749,2,Germany,Shaanxi,2023-01-03,2023-02-13
EPI_ISL_13264346,EPI_ISL_17027411,10,France,Tianjin,2022-06-02,2023-02-13
EPI_ISL_16524065,EPI_ISL_17025964,2,Hong Kong,Anhui,2023-01-02,2023-02-13
EPI_ISL_16524065,EPI_ISL_17197937,2,Hong Kong,Anhui,2023-01-02,2023-02-13
EPI_ISL_16568845,EPI_ISL_17062083,3,South Korea,Sichuan,2023-01-07,2023-02-13
EPI_ISL_16417438,EPI_ISL_17488555,2,USA,Fujian,2022-12-19,2023-02-13
EPI_ISL_16522202,EPI_ISL_16951725,0,Japan,Anhui,2023-01-04,2023-02-13
EPI_ISL_17040454,EPI_ISL_16977237,3,South Korea,Fujian,2023-01-26,2023-02-13
EPI_ISL_16455570,EPI_ISL_17068986,1,USA,Jiangsu,2022-12-26,2023-02-13
EPI_ISL_16891871,EPI_ISL_17104715,4,Canada,Anhui,2022-12-25,2023-02-13
EPI_ISL_16891871,EPI_ISL_17104720,2,Canada,Anhui,2022-12-25,2023-02-13
EPI_ISL_16891871,EPI_ISL_17031917,1,Canada,Hebei,2022-12-25,2023-02-14
EPI_ISL_16428118,EPI_ISL_17104696,3,Japan,Hubei,2022-12-30,2023-02-14
EPI_ISL_16568840,EPI_ISL_16977242,9,South Korea,Fujian,2023-01-07,2023-02-14
EPI_ISL_16653681,EPI_ISL_17620433,6,USA,Beijing,2022-12-26,2023-02-15
EPI_ISL_17581680,EPI_ISL_17045272,2,Hong Kong,Hainan,2022-12-09,2023-02-15
EPI_ISL_17229952,EPI_ISL_17031930,2,South Korea,Hebei,2023-03-02,2023-02-15
EPI_ISL_16506507,EPI_ISL_17031932,5,South Korea,Hebei,2023-01-04,2023-02-15
EPI_ISL_16527925,EPI_ISL_17494113,2,Luxembourg,Jiangxi,2023-01-02,2023-02-15
EPI_ISL_17581680,EPI_ISL_17072140,1,Hong Kong,Jiangsu,2022-12-09,2023-02-15
EPI_ISL_16891871,EPI_ISL_17199397,1,Canada,Henan,2022-12-25,2023-02-15
EPI_ISL_16506515,EPI_ISL_17072132,2,South Korea,Jiangsu,2023-01-04,2023-02-16
EPI_ISL_16506492,EPI_ISL_17072134,3,South Korea,Jiangsu,2022-12-29,2023-02-16
EPI_ISL_16653681,EPI_ISL_17489148,3,USA,Fujian,2022-12-26,2023-02-16
EPI_ISL_16514174,EPI_ISL_17489158,4,South Korea,Fujian,2022-12-31,2023-02-16
EPI_ISL_16693227,EPI_ISL_17072204,2,Japan,Fujian,2022-12-27,2023-02-16
EPI_ISL_16891871,EPI_ISL_17214237,1,Canada,Henan,2022-12-25,2023-02-16
EPI_ISL_16494664,EPI_ISL_17045277,4,Japan,Hainan,2023-01-03,2023-02-16
EPI_ISL_16524065,EPI_ISL_17031944,1,Hong Kong,Hebei,2023-01-02,2023-02-16
EPI_ISL_16543761,EPI_ISL_17162780,2,USA,Beijing,2022-12-30,2023-02-16
EPI_ISL_16524065,EPI_ISL_17072244,2,Hong Kong,Fujian,2023-01-02,2023-02-17
EPI_ISL_16506503,EPI_ISL_16983445,4,South Korea,Henan,2022-12-30,2023-02-17
EPI_ISL_17581680,EPI_ISL_18070784,4,Hong Kong,Shandong,2022-12-09,2023-02-17
EPI_ISL_16568840,EPI_ISL_18070782,4,South Korea,Shandong,2023-01-07,2023-02-17
EPI_ISL_17581680,EPI_ISL_18070781,2,Hong Kong,Shandong,2022-12-09,2023-02-17
EPI_ISL_16428118,EPI_ISL_17031949,1,Japan,Hebei,2022-12-30,2023-02-17
EPI_ISL_16693227,EPI_ISL_17620392,1,Japan,Beijing,2022-12-27,2023-02-17
EPI_ISL_16506507,EPI_ISL_17620406,1,South Korea,Beijing,2023-01-04,2023-02-17
EPI_ISL_17581680,EPI_ISL_17075781,2,Hong Kong,Hainan,2022-12-09,2023-02-18
EPI_ISL_16506503,EPI_ISL_17072276,5,South Korea,Fujian,2022-12-30,2023-02-18
EPI_ISL_16524065,EPI_ISL_17031955,1,Hong Kong,Hebei,2023-01-02,2023-02-18
EPI_ISL_16494637,EPI_ISL_17492756,2,Japan,Shaanxi,2023-01-03,2023-02-18
EPI_ISL_16692334,EPI_ISL_17072178,4,Japan,Fujian,2022-12-21,2023-02-18
EPI_ISL_16524065,EPI_ISL_17075767,6,Hong Kong,Hainan,2023-01-02,2023-02-18
EPI_ISL_16567565,EPI_ISL_17170933,3,France,Guangdong,2022-12-18,2023-02-19
EPI_ISL_16506491,EPI_ISL_17031960,8,South Korea,Hebei,2022-12-29,2023-02-19
EPI_ISL_16506507,EPI_ISL_17494204,4,South Korea,Jiangxi,2023-01-04,2023-02-19
EPI_ISL_16428118,EPI_ISL_17031958,1,Japan,Hebei,2022-12-30,2023-02-19
EPI_ISL_17581680,EPI_ISL_17199724,4,Hong Kong,Heilongjiang,2022-12-09,2023-02-19
EPI_ISL_16693227,EPI_ISL_17494658,5,Japan,Anhui,2022-12-27,2023-02-19
EPI_ISL_16809566,EPI_ISL_17072145,5,Japan,Jiangsu,2023-01-11,2023-02-20
EPI_ISL_17581680,EPI_ISL_17031971,1,Hong Kong,Hebei,2022-12-09,2023-02-20
EPI_ISL_16506507,EPI_ISL_17492754,7,South Korea,Shaanxi,2023-01-04,2023-02-20
EPI_ISL_16711448,EPI_ISL_17072296,5,Canada,Fujian,2022-12-28,2023-02-20
EPI_ISL_16506507,EPI_ISL_17231185,1,South Korea,Henan,2023-01-04,2023-02-20
EPI_ISL_17581680,EPI_ISL_17227400,2,Hong Kong,Henan,2022-12-09,2023-02-21
EPI_ISL_17581680,EPI_ISL_17492777,2,Hong Kong,Shaanxi,2022-12-09,2023-02-21
EPI_ISL_16567565,EPI_ISL_17494914,7,France,Jiangxi,2022-12-18,2023-02-21
EPI_ISL_16693227,EPI_ISL_17197701,1,Japan,Jiangsu,2022-12-27,2023-02-21
EPI_ISL_16576933,EPI_ISL_17170985,3,Japan,Guangdong,2023-01-08,2023-02-21
EPI_ISL_16506515,EPI_ISL_17170984,4,South Korea,Guangdong,2023-01-04,2023-02-21
EPI_ISL_16428118,EPI_ISL_17493695,4,Japan,Jiangxi,2022-12-30,2023-02-21
EPI_ISL_16382207,EPI_ISL_17104942,1,USA,Henan,2022-12-21,2023-02-21
EPI_ISL_16494624,EPI_ISL_17494164,4,Japan,Shaanxi,2023-01-01,2023-02-21
EPI_ISL_17581680,EPI_ISL_17620479,2,Hong Kong,Beijing,2022-12-09,2023-02-21
EPI_ISL_16428118,EPI_ISL_17205841,1,Japan,Henan,2022-12-30,2023-02-21
EPI_ISL_16428115,EPI_ISL_17197674,6,Japan,Jiangsu,2022-12-30,2023-02-22
EPI_ISL_17581680,EPI_ISL_17494479,1,Hong Kong,Anhui,2022-12-09,2023-02-22
EPI_ISL_16417115,EPI_ISL_17197708,1,South Korea,Jiangsu,2022-12-14,2023-02-22
EPI_ISL_16569621,EPI_ISL_17199775,4,USA,Heilongjiang,2022-12-20,2023-02-22
EPI_ISL_16417438,EPI_ISL_17273434,5,USA,Anhui,2022-12-19,2023-02-22
EPI_ISL_16577942,EPI_ISL_17100844,2,Australia,Fujian,2022-12-20,2023-02-23
EPI_ISL_16693227,EPI_ISL_17620404,3,Japan,Beijing,2022-12-27,2023-02-23
EPI_ISL_16494579,EPI_ISL_17075748,1,Japan,Qinghai,2022-12-31,2023-02-23
EPI_ISL_16524065,EPI_ISL_17493661,8,Hong Kong,Anhui,2023-01-02,2023-02-23
EPI_ISL_16524065,EPI_ISL_17279221,1,Hong Kong,Shanxi,2023-01-02,2023-02-23
EPI_ISL_16524065,EPI_ISL_18070814,1,Hong Kong,Shandong,2023-01-02,2023-02-24
EPI_ISL_16902536,EPI_ISL_17494163,5,Hong Kong,Shaanxi,2023-01-03,2023-02-24
EPI_ISL_17581680,EPI_ISL_18070813,1,Hong Kong,Shandong,2022-12-09,2023-02-24
EPI_ISL_17581680,EPI_ISL_17104773,4,Hong Kong,Hainan,2022-12-09,2023-02-24
EPI_ISL_16502034,EPI_ISL_17104768,2,Japan,Hainan,2022-12-12,2023-02-24
EPI_ISL_16506507,EPI_ISL_17227405,3,South Korea,Henan,2023-01-04,2023-02-24
EPI_ISL_16891871,EPI_ISL_17493693,2,Canada,Jiangxi,2022-12-25,2023-02-24
EPI_ISL_16891871,EPI_ISL_17488049,3,Canada,Zhejiang,2022-12-25,2023-02-25
EPI_ISL_17262586,EPI_ISL_17197696,2,Japan,Jiangsu,2023-02-24,2023-02-25
EPI_ISL_16891871,EPI_ISL_17488047,3,Canada,Zhejiang,2022-12-25,2023-02-25
EPI_ISL_16506515,EPI_ISL_17620476,6,South Korea,Beijing,2023-01-04,2023-02-25
EPI_ISL_17581680,EPI_ISL_17162481,5,Hong Kong,Anhui,2022-12-09,2023-02-26
EPI_ISL_17040454,EPI_ISL_17165042,5,South Korea,Henan,2023-01-26,2023-02-26
EPI_ISL_16524065,EPI_ISL_17488042,3,Hong Kong,Zhejiang,2023-01-02,2023-02-27
EPI_ISL_16506507,EPI_ISL_17620483,1,South Korea,Beijing,2023-01-04,2023-02-27
EPI_ISL_16575445,EPI_ISL_17185999,5,Taiwan,Hainan,2023-01-09,2023-02-28
EPI_ISL_16576919,EPI_ISL_17199783,2,Japan,Heilongjiang,2023-01-07,2023-02-28
EPI_ISL_16524065,EPI_ISL_17104726,2,Hong Kong,Anhui,2023-01-02,2023-02-28
EPI_ISL_16428118,EPI_ISL_17488854,1,Japan,Tianjin,2022-12-30,2023-02-28
EPI_ISL_16576933,EPI_ISL_17199835,1,Japan,Heilongjiang,2023-01-08,2023-02-28
EPI_ISL_16524065,EPI_ISL_17494967,2,Hong Kong,Gansu,2023-01-02,2023-02-28
EPI_ISL_16524065,EPI_ISL_17584423,4,Hong Kong,Guangdong,2023-01-02,2023-02-28
EPI_ISL_16567565,EPI_ISL_17494907,1,France,Jiangxi,2022-12-18,2023-02-28
EPI_ISL_16342193,EPI_ISL_17261702,5,Australia,Guangdong,2022-12-20,2023-02-28
EPI_ISL_16567565,EPI_ISL_17620453,1,France,Beijing,2022-12-18,2023-02-28
EPI_ISL_16891871,EPI_ISL_18330905,4,Canada,Guangxi,2022-12-25,2023-03-01
EPI_ISL_17581680,EPI_ISL_17243385,5,Hong Kong,Anhui,2022-12-09,2023-03-01
EPI_ISL_17633702,EPI_ISL_17489090,4,Hong Kong,Fujian,2023-04-22,2023-03-01
EPI_ISL_16494624,EPI_ISL_17490564,4,Japan,Hebei,2023-01-01,2023-03-01
EPI_ISL_16716030,EPI_ISL_17197737,4,South Korea,Jiangsu,2023-01-13,2023-03-01
EPI_ISL_16577942,EPI_ISL_17197739,2,Australia,Jiangsu,2022-12-20,2023-03-01
EPI_ISL_16567565,EPI_ISL_17584413,1,France,Guangdong,2022-12-18,2023-03-02
EPI_ISL_16891871,EPI_ISL_18330863,4,Canada,Guangxi,2022-12-25,2023-03-02
EPI_ISL_17581680,EPI_ISL_17487983,1,Hong Kong,Zhejiang,2022-12-09,2023-03-02
EPI_ISL_17040454,EPI_ISL_18330864,1,South Korea,Guangxi,2023-01-26,2023-03-03
EPI_ISL_17581680,EPI_ISL_17493925,6,Hong Kong,Shanghai,2022-12-09,2023-03-03
EPI_ISL_16693227,EPI_ISL_17547564,3,Japan,Henan,2022-12-27,2023-03-03
EPI_ISL_16459499,EPI_ISL_17493926,3,Switzerland,Shanghai,2022-12-27,2023-03-03
EPI_ISL_16524065,EPI_ISL_17789935,3,Hong Kong,Neimenggu,2023-01-02,2023-03-03
EPI_ISL_16506515,EPI_ISL_18070834,6,South Korea,Shandong,2023-01-04,2023-03-03
EPI_ISL_16524065,EPI_ISL_17088883,1,Hong Kong,Anhui,2023-01-02,2023-03-03
EPI_ISL_17040454,EPI_ISL_18330814,5,South Korea,Guangxi,2023-01-26,2023-03-03
EPI_ISL_16693227,EPI_ISL_17494469,3,Japan,Shaanxi,2022-12-27,2023-03-03
EPI_ISL_16494664,EPI_ISL_17489076,4,Japan,Fujian,2023-01-03,2023-03-03
EPI_ISL_16506507,EPI_ISL_17494451,3,South Korea,Shaanxi,2023-01-04,2023-03-03
EPI_ISL_16524065,EPI_ISL_17490604,5,Hong Kong,Hebei,2023-01-02,2023-03-03
EPI_ISL_16524065,EPI_ISL_17489075,2,Hong Kong,Fujian,2023-01-02,2023-03-04
EPI_ISL_16891871,EPI_ISL_18330824,6,Canada,Guangxi,2022-12-25,2023-03-04
EPI_ISL_16506491,EPI_ISL_17495338,4,South Korea,Jiangxi,2022-12-29,2023-03-04
EPI_ISL_16577942,EPI_ISL_17493892,3,Australia,Heilongjiang,2022-12-20,2023-03-05
EPI_ISL_16735345,EPI_ISL_17307395,3,Japan,Jiangsu,2023-01-19,2023-03-05
EPI_ISL_17581680,EPI_ISL_17801882,1,Hong Kong,Anhui,2022-12-09,2023-03-05
EPI_ISL_16693227,EPI_ISL_17244791,2,Japan,Henan,2022-12-27,2023-03-05
EPI_ISL_16506503,EPI_ISL_17494925,3,South Korea,Shaanxi,2022-12-30,2023-03-05
EPI_ISL_16428118,EPI_ISL_17490560,1,Japan,Hebei,2022-12-30,2023-03-05
EPI_ISL_16506507,EPI_ISL_17254856,4,South Korea,Hubei,2023-01-04,2023-03-06
EPI_ISL_16413611,EPI_ISL_17493751,2,South Korea,Shaanxi,2022-12-19,2023-03-06
EPI_ISL_16524065,EPI_ISL_17495441,5,Hong Kong,Tianjin,2023-01-02,2023-03-06
EPI_ISL_16830923,EPI_ISL_17243468,4,Taiwan,Anhui,2023-01-20,2023-03-06
EPI_ISL_16494579,EPI_ISL_17494835,2,Japan,Yunnan,2022-12-31,2023-03-06
EPI_ISL_16506515,EPI_ISL_17494253,5,South Korea,Shaanxi,2023-01-04,2023-03-06
EPI_ISL_16891871,EPI_ISL_18330867,3,Canada,Guangxi,2022-12-25,2023-03-06
EPI_ISL_16428118,EPI_ISL_17262033,3,Japan,Fujian,2022-12-30,2023-03-06
EPI_ISL_16576933,EPI_ISL_17493881,4,Japan,Heilongjiang,2023-01-08,2023-03-06
EPI_ISL_16891871,EPI_ISL_18330830,5,Canada,Guangxi,2022-12-25,2023-03-06
EPI_ISL_16524065,EPI_ISL_17490595,2,Hong Kong,Hebei,2023-01-02,2023-03-07
EPI_ISL_16902536,EPI_ISL_17494476,3,Hong Kong,Shaanxi,2023-01-03,2023-03-07
EPI_ISL_16567565,EPI_ISL_17494474,2,France,Shaanxi,2022-12-18,2023-03-07
EPI_ISL_16455570,EPI_ISL_17262881,7,USA,Jiangsu,2022-12-26,2023-03-07
EPI_ISL_17581680,EPI_ISL_17490485,1,Hong Kong,Hebei,2022-12-09,2023-03-07
EPI_ISL_16494664,EPI_ISL_17262887,2,Japan,Jiangsu,2023-01-03,2023-03-07
EPI_ISL_16506507,EPI_ISL_17488872,5,South Korea,Henan,2023-01-04,2023-03-07
EPI_ISL_16494664,EPI_ISL_17490483,2,Japan,Hebei,2023-01-03,2023-03-07
EPI_ISL_17581680,EPI_ISL_17490335,3,Hong Kong,Hebei,2022-12-09,2023-03-08
EPI_ISL_16417413,EPI_ISL_17495194,4,USA,Henan,2022-12-17,2023-03-08
EPI_ISL_16428116,EPI_ISL_17493983,3,Japan,Shanxi,2022-12-30,2023-03-08
EPI_ISL_16524065,EPI_ISL_17490596,4,Hong Kong,Hebei,2023-01-02,2023-03-08
EPI_ISL_16902536,EPI_ISL_17495450,5,Hong Kong,Henan,2023-01-03,2023-03-08
EPI_ISL_16506502,EPI_ISL_17625338,7,South Korea,Hubei,2022-12-29,2023-03-08
EPI_ISL_16524065,EPI_ISL_17620374,1,Hong Kong,Beijing,2023-01-02,2023-03-09
EPI_ISL_16567565,EPI_ISL_17785521,1,France,Neimenggu,2022-12-18,2023-03-09
EPI_ISL_16455570,EPI_ISL_17199931,1,USA,Heilongjiang,2022-12-26,2023-03-09
EPI_ISL_17581680,EPI_ISL_17493310,4,Hong Kong,Yunnan,2022-12-09,2023-03-09
EPI_ISL_16693227,EPI_ISL_17262878,1,Japan,Jiangsu,2022-12-27,2023-03-09
EPI_ISL_16843657,EPI_ISL_18070859,4,Japan,Shandong,2022-12-30,2023-03-10
EPI_ISL_17027584,EPI_ISL_17493384,4,Japan,Liaoning,2023-02-14,2023-03-10
EPI_ISL_16506507,EPI_ISL_17262862,6,South Korea,Jiangsu,2023-01-04,2023-03-10
EPI_ISL_16494658,EPI_ISL_17262866,6,Japan,Jiangsu,2023-01-03,2023-03-10
EPI_ISL_17581680,EPI_ISL_17487945,3,Hong Kong,Zhejiang,2022-12-09,2023-03-10
EPI_ISL_16693227,EPI_ISL_17490417,4,Japan,Hebei,2022-12-27,2023-03-10
EPI_ISL_16693227,EPI_ISL_17785522,4,Japan,Neimenggu,2022-12-27,2023-03-10
EPI_ISL_16506507,EPI_ISL_18330787,5,South Korea,Guangxi,2023-01-04,2023-03-10
EPI_ISL_16584591,EPI_ISL_17490476,4,Australia,Hebei,2023-01-07,2023-03-11
EPI_ISL_16952560,EPI_ISL_17490475,2,New Zealand,Hebei,2023-01-07,2023-03-11
